player,pfr_id,game_id,pfr_game_id,season,team,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
Brent Celek,CeleBr00,2015_16_WAS_PHI,201512260phi,2015,PHI,26,32,0,0,18,51
Dennis Kelly,KellDe00,2015_16_WAS_PHI,201512260phi,2015,PHI,25,31,0,0,4,11
Kenjon Barner,BarnKe00,2015_16_WAS_PHI,201512260phi,2015,PHI,18,22,0,0,14,40
Ryan Mathews,MathRy00,2015_16_WAS_PHI,201512260phi,2015,PHI,17,21,0,0,0,0
DeMarco Murray,MurrDe00,2015_16_WAS_PHI,201512260phi,2015,PHI,15,19,0,0,0,0
Jonathan Krause,KrauJo00,2015_16_WAS_PHI,201512260phi,2015,PHI,10,12,0,0,12,34
Malcolm Jenkins,JenkMa99,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,76,100,10,29
Eric Rowe,RoweEr00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,76,100,9,26
Walter Thurmond,ThurWa99,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,76,100,1,3
Connor Barwin,BarwCo99,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,69,91,0,0
Fletcher Cox,CoxxFl00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,65,86,0,0
E.J. Biggers,BiggE.99,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,61,80,16,46
Brandon Graham,GrahBr99,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,59,78,5,14
Ed Reynolds,ReynEd00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,54,71,19,54
DeMeco Ryans,RyanDe20,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,46,61,0,0
Kiko Alonso,AlonKi00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,44,58,0,0
Mychal Kendricks,KendMy00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,43,57,4,11
Beau Allen,AlleBe00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,38,50,9,26
Cedric Thornton,ThorCe00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,36,47,0,0
Jaylen Watkins,WatkJa01,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,32,42,17,49
Vinny Curry,CurrVi00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,32,42,5,14
Taylor Hart,HartTa00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,15,20,9,26
Brandon Bair,BairBr00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,12,16,5,14
Chris Maragos,MaraCh99,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,2,3,31,89
Najee Goode,GoodNa00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,0,0,31,89
Bryan Braman,BramBr00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,0,0,31,89
Trey Burton,BurtTr01,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,0,0,30,86
Marcus Smith,SmitMa03,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,0,0,25,71
Donnie Jones,JoneDo21,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,0,0,11,31
Jon Dorenbos,DoreJo20,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,0,0,11,31
Caleb Sturgis,SturCa00,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,0,0,9,26
Josh Andrews,AndrJo01,2015_16_WAS_PHI,201512260phi,2015,PHI,0,0,0,0,4,11
Brandon Scherff,ScheBr00,2015_16_WAS_PHI,201512260phi,2015,WAS,76,100,0,0,5,14
Spencer Long,LongSp00,2015_16_WAS_PHI,201512260phi,2015,WAS,76,100,0,0,5,14
Morgan Moses,MoseMo00,2015_16_WAS_PHI,201512260phi,2015,WAS,76,100,0,0,3,9
Josh LeRibeus,LeRiJo00,2015_16_WAS_PHI,201512260phi,2015,WAS,76,100,0,0,0,0
Kirk Cousins,CousKi00,2015_16_WAS_PHI,201512260phi,2015,WAS,76,100,0,0,0,0
Trent Williams,WillTr21,2015_16_WAS_PHI,201512260phi,2015,WAS,75,99,0,0,0,0
Jordan Reed,ReedJo02,2015_16_WAS_PHI,201512260phi,2015,WAS,67,88,0,0,1,3
Jamison Crowder,CrowJa00,2015_16_WAS_PHI,201512260phi,2015,WAS,63,83,0,0,7,20
Pierre Garcon,GarcPi00,2015_16_WAS_PHI,201512260phi,2015,WAS,55,72,0,0,1,3
DeSean Jackson,JackDe00,2015_16_WAS_PHI,201512260phi,2015,WAS,53,70,0,0,0,0
Alfred Morris,MorrAl00,2015_16_WAS_PHI,201512260phi,2015,WAS,35,46,0,0,0,0
Pierre Thomas,ThomPi00,2015_16_WAS_PHI,201512260phi,2015,WAS,32,42,0,0,0,0
Tom Compton,CompTo00,2015_16_WAS_PHI,201512260phi,2015,WAS,24,32,0,0,9,26
Alex Smith,SmitAl02,2015_16_WAS_PHI,201512260phi,2015,WAS,16,21,0,0,11,31
Ryan Grant,GranRy01,2015_16_WAS_PHI,201512260phi,2015,WAS,14,18,0,0,5,14
Chris Thompson,ThomCh03,2015_16_WAS_PHI,201512260phi,2015,WAS,9,12,0,0,5,14
Darrel Young,YounDa01,2015_16_WAS_PHI,201512260phi,2015,WAS,6,8,0,0,26,74
Rashad Ross,RossRa00,2015_16_WAS_PHI,201512260phi,2015,WAS,6,8,0,0,4,11
Ty Nsekhe,NsekTy00,2015_16_WAS_PHI,201512260phi,2015,WAS,1,1,0,0,9,26
Dashon Goldson,GoldDa99,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,81,100,7,20
Kyshoen Jarrett,JarrKy00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,78,96,12,34
William Compton,CompWi00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,76,94,11,31
Bashaud Breeland,BreeBa00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,75,93,11,31
Ryan Kerrigan,KerrRy00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,75,93,4,11
Will Blackmon,BlacWi20,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,70,86,10,29
Quinton Dunbar,DunbQu00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,66,81,7,20
Preston Smith,SmitPr00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,63,78,1,3
Mason Foster,FostMa00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,59,73,7,20
DeAngelo Hall,HallDe99,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,55,68,2,6
Chris Baker,BakeCh99,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,51,63,0,0
Jason Hatcher,HatcJa20,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,42,52,0,0
Ricky Jean-Francois,JeanRi99,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,30,37,5,14
Trent Murphy,MurpTr00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,21,26,24,69
Kedric Golston,GolsKe20,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,18,22,13,37
Terrance Knighton,KnigTe99,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,18,22,9,26
Jeron Johnson,JohnJe02,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,5,6,26,74
Keenan Robinson,RobiKe01,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,5,6,7,20
Houston Bates,BateHo00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,3,4,26,74
Deshazor Everett,EverDe01,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,0,0,29,83
Carlos Fields,FielCa00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,0,0,25,71
Dashaun Phillips,PhilDa00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,0,0,20,57
Dustin Hopkins,HopkDu00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,0,0,12,34
Nick Sundberg,SundNi00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,0,0,12,34
Tress Way,WayxTr00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,0,0,12,34
Brian De La Puente,DeLaBr00,2015_16_WAS_PHI,201512260phi,2015,WAS,0,0,0,0,2,6
Branden Albert,AlbeBr20,2015_16_IND_MIA,201512270mia,2015,MIA,72,100,0,0,2,9
Billy Turner,TurnBi00,2015_16_IND_MIA,201512270mia,2015,MIA,72,100,0,0,2,9
Dallas Thomas,ThomDa04,2015_16_IND_MIA,201512270mia,2015,MIA,72,100,0,0,2,9
Jamil Douglas,DougJa00,2015_16_IND_MIA,201512270mia,2015,MIA,72,100,0,0,2,9
Jason Fox,FoxxJa20,2015_16_IND_MIA,201512270mia,2015,MIA,72,100,0,0,2,9
Ryan Tannehill,TannRy00,2015_16_IND_MIA,201512270mia,2015,MIA,72,100,0,0,0,0
DeVante Parker,ParkDe01,2015_16_IND_MIA,201512270mia,2015,MIA,68,94,0,0,0,0
Jarvis Landry,LandJa00,2015_16_IND_MIA,201512270mia,2015,MIA,59,82,0,0,6,26
Lamar Miller,MillLa01,2015_16_IND_MIA,201512270mia,2015,MIA,51,71,0,0,0,0
Dion Sims,SimsDi00,2015_16_IND_MIA,201512270mia,2015,MIA,47,65,0,0,6,26
Jordan Cameron,CameJo00,2015_16_IND_MIA,201512270mia,2015,MIA,44,61,0,0,0,0
Kenny Stills,StilKe00,2015_16_IND_MIA,201512270mia,2015,MIA,40,56,0,0,0,0
Jay Ajayi,AjayJa00,2015_16_IND_MIA,201512270mia,2015,MIA,13,18,0,0,7,30
Jake Stoneburner,StonJa01,2015_16_IND_MIA,201512270mia,2015,MIA,13,18,0,0,4,17
Greg Jennings,JennGr00,2015_16_IND_MIA,201512270mia,2015,MIA,10,14,0,0,0,0
Damien Williams,WillDa05,2015_16_IND_MIA,201512270mia,2015,MIA,8,11,0,0,18,78
Matt Hazel,HazeMa01,2015_16_IND_MIA,201512270mia,2015,MIA,7,10,0,0,4,17
Brent Grimes,GrimBr20,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,59,100,3,13
Reshad Jones,JoneRe99,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,59,100,0,0
Brice McCain,McCaBr99,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,59,100,0,0
Kelvin Sheppard,ShepKe00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,58,98,0,0
Olivier Vernon,VernOl00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,54,92,3,13
Ndamukong Suh,SuhxNd99,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,52,88,0,0
Derrick Shelby,ShelDe00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,49,83,5,22
Tony Lippett,LippTo00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,39,66,1,4
Michael Thomas,ThomMi02,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,37,63,17,74
Jordan Phillips,PhilJo01,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,35,59,3,13
Neville Hewitt,HewiNe00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,31,53,16,70
Jelani Jenkins,JenkJe00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,28,47,0,0
Shamiel Gary,GarySh00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,23,39,9,39
Deandre Coleman,ColeDe01,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,21,36,3,13
Zach Vigil,VigiZa00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,20,34,12,52
Damontre Moore,MoorDa01,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,11,19,14,61
Quinton Coples,CoplQu00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,10,17,3,13
Terrence Fede,FedeTe00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,4,7,9,39
Tyler Patmon,PatmTy00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,1,2,7,30
Walt Aikens,AikeWa00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,0,0,21,91
Spencer Paysinger,PaysSp00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,0,0,18,78
James-Michael Johnson,JohnJa04,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,0,0,18,78
Bobby McCain,McCaBo01,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,0,0,17,74
Andrew Franks,FranAn01,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,0,0,6,26
Matt Darr,DarrMa00,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,0,0,6,26
John Denney,DennJo20,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,0,0,5,22
Jacques McClendon,McClJa20,2015_16_IND_MIA,201512270mia,2015,MIA,0,0,0,0,2,9
Joe Reitz,ReitJo00,2015_16_IND_MIA,201512270mia,2015,IND,59,100,0,0,3,13
Jack Mewhort,MewhJa00,2015_16_IND_MIA,201512270mia,2015,IND,59,100,0,0,3,13
Jonotthan Harrison,HarrJo03,2015_16_IND_MIA,201512270mia,2015,IND,59,100,0,0,3,13
Anthony Castonzo,CastAn00,2015_16_IND_MIA,201512270mia,2015,IND,59,100,0,0,0,0
T.Y. Hilton,HiltT.00,2015_16_IND_MIA,201512270mia,2015,IND,51,86,0,0,0,0
Andre Johnson,JohnAn02,2015_16_IND_MIA,201512270mia,2015,IND,44,75,0,0,0,0
Dwayne Allen,AlleDw00,2015_16_IND_MIA,201512270mia,2015,IND,42,71,0,0,7,30
Frank Gore,GoreFr00,2015_16_IND_MIA,201512270mia,2015,IND,41,69,0,0,0,0
Donte Moncrief,MoncDo00,2015_16_IND_MIA,201512270mia,2015,IND,39,66,0,0,1,4
Charlie Whitehurst,WhitCh02,2015_16_IND_MIA,201512270mia,2015,IND,33,56,0,0,0,0
Khaled Holmes,HolmKh00,2015_16_IND_MIA,201512270mia,2015,IND,31,53,0,0,1,4
Coby Fleener,FleeCo00,2015_16_IND_MIA,201512270mia,2015,IND,30,51,0,0,0,0
Hugh Thornton,ThorHu00,2015_16_IND_MIA,201512270mia,2015,IND,28,47,0,0,2,9
Matt Hasselbeck,HassMa00,2015_16_IND_MIA,201512270mia,2015,IND,26,44,0,0,0,0
Jack Doyle,DoylJa00,2015_16_IND_MIA,201512270mia,2015,IND,22,37,0,0,21,91
Phillip Dorsett,DorsPh00,2015_16_IND_MIA,201512270mia,2015,IND,14,24,0,0,2,9
Dan Herron,HerrDa00,2015_16_IND_MIA,201512270mia,2015,IND,12,20,0,0,8,35
Mike Adams,AdamMi21,2015_16_IND_MIA,201512270mia,2015,IND,0,0,72,100,11,48
Vontae Davis,DaviVo99,2015_16_IND_MIA,201512270mia,2015,IND,0,0,72,100,0,0
Greg Toler,ToleGr99,2015_16_IND_MIA,201512270mia,2015,IND,0,0,72,100,0,0
D'Qwell Jackson,JackDQ20,2015_16_IND_MIA,201512270mia,2015,IND,0,0,71,99,2,9
Dwight Lowery,LoweDw99,2015_16_IND_MIA,201512270mia,2015,IND,0,0,67,93,4,17
Jerrell Freeman,FreeJe00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,67,93,0,0
Kendall Langford,LangKe98,2015_16_IND_MIA,201512270mia,2015,IND,0,0,52,72,2,9
Erik Walden,WaldEr99,2015_16_IND_MIA,201512270mia,2015,IND,0,0,50,69,0,0
Robert Mathis,MathRo20,2015_16_IND_MIA,201512270mia,2015,IND,0,0,43,60,0,0
David Parry,ParrDa00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,41,57,2,9
Darius Butler,ButlDa99,2015_16_IND_MIA,201512270mia,2015,IND,0,0,39,54,7,30
Zach Kerr,KerrZa00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,37,51,7,30
T.Y. McGill,McGiT.00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,32,44,6,26
Trent Cole,ColeTr20,2015_16_IND_MIA,201512270mia,2015,IND,0,0,28,39,1,4
Jonathan Newsome,NewsJo00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,22,31,17,74
Earl Okine,OkinEa00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,16,22,2,9
Jalil Brown,BrowJa00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,5,7,19,83
Clayton Geathers,GeatCl00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,3,4,20,87
Bjoern Werner,WernBj00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,2,3,5,22
Sio Moore,MoorSi00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,1,1,17,74
Andy Studebaker,StudAn99,2015_16_IND_MIA,201512270mia,2015,IND,0,0,0,0,23,100
Akeem Davis,DaviAk00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,0,0,17,74
Pat McAfee,McAfPa44,2015_16_IND_MIA,201512270mia,2015,IND,0,0,0,0,13,57
Matt Overton,OverMa00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,0,0,9,39
Quan Bray,BrayQu00,2015_16_IND_MIA,201512270mia,2015,IND,0,0,0,0,8,35
Trey Williams,WillTr03,2015_16_IND_MIA,201512270mia,2015,IND,0,0,0,0,4,17
Adam Vinatieri,vinatada01,2015_16_IND_MIA,201512270mia,2015,IND,0,0,0,0,3,13
Denzelle Good,GoodDe01,2015_16_IND_MIA,201512270mia,2015,IND,0,0,0,0,3,13
Andy Levitre,LeviAn20,2015_16_CAR_ATL,201512270atl,2015,ATL,62,100,0,0,5,24
Jake Matthews,MattJa00,2015_16_CAR_ATL,201512270atl,2015,ATL,62,100,0,0,5,24
Chris Chester,ChesCh21,2015_16_CAR_ATL,201512270atl,2015,ATL,62,100,0,0,5,24
Ryan Schraeder,SchrRy00,2015_16_CAR_ATL,201512270atl,2015,ATL,62,100,0,0,5,24
Michael Person,PersMi00,2015_16_CAR_ATL,201512270atl,2015,ATL,62,100,0,0,0,0
Matt Ryan,RyanMa00,2015_16_CAR_ATL,201512270atl,2015,ATL,62,100,0,0,0,0
Julio Jones,JoneJu02,2015_16_CAR_ATL,201512270atl,2015,ATL,53,85,0,0,0,0
Devonta Freeman,FreeDe00,2015_16_CAR_ATL,201512270atl,2015,ATL,53,85,0,0,0,0
Roddy White,WhitRo00,2015_16_CAR_ATL,201512270atl,2015,ATL,52,84,0,0,0,0
Justin Hardy,HardJu00,2015_16_CAR_ATL,201512270atl,2015,ATL,38,61,0,0,5,24
Levine Toilolo,ToilLe00,2015_16_CAR_ATL,201512270atl,2015,ATL,37,60,0,0,15,71
Jacob Tamme,TammJa00,2015_16_CAR_ATL,201512270atl,2015,ATL,36,58,0,0,0,0
Patrick DiMarco,DiMaPa00,2015_16_CAR_ATL,201512270atl,2015,ATL,26,42,0,0,8,38
Tony Moeaki,MoeaTo00,2015_16_CAR_ATL,201512270atl,2015,ATL,9,15,0,0,7,33
Nick Williams,WillNi02,2015_16_CAR_ATL,201512270atl,2015,ATL,4,6,0,0,8,38
Terron Ward,WardTe00,2015_16_CAR_ATL,201512270atl,2015,ATL,2,3,0,0,7,33
Desmond Trufant,TrufDe00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,52,100,8,38
Robert Alford,AlfoRo00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,52,100,8,38
Ricardo Allen,AlleRi00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,52,100,7,33
Justin Durant,DuraJu99,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,48,92,0,0
Jonathan Babineaux,BabiJo20,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,38,73,0,0
Malliciah Goodman,GoodMa01,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,36,69,0,0
Charles Godfrey,GodfCh99,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,35,67,12,57
Phillip Adams,AdamPh00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,34,65,6,29
Adrian Clayborn,ClayAd00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,32,62,7,33
Vic Beasley,BeasVi00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,31,60,0,0
Nathan Stupar,StupNa01,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,27,52,16,76
Tyson Jackson,JackTy98,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,23,44,8,38
Kroy Biermann,BierKr99,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,21,40,18,86
O'Brien Schofield,SchoOB99,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,19,37,4,19
Paul Worrilow,WorrPa00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,18,35,3,14
Kemal Ishmael,IshmKe00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,17,33,4,19
Ra'Shede Hageman,HageRa00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,17,33,3,14
Philip Wheeler,WheePh99,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,11,21,0,0
Paul Soliai,SoliPa99,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,5,10,1,5
Brooks Reed,ReedBr00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,4,8,0,0
Robenson Therezie,TherRo00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,0,0,13,62
Matthew Bosher,BoshMa00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,0,0,11,52
Jalen Collins,CollJa02,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,0,0,8,38
Devin Hester,HestDe99,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,0,0,7,33
Josh Harris,HarrJo02,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,0,0,6,29
Shayne Graham,grahasha01,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,0,0,5,24
Jake Long,LongJa20,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,0,0,4,19
Eric Weems,WeemEr00,2015_16_CAR_ATL,201512270atl,2015,ATL,0,0,0,0,2,10
Mike Remmers,RemmMi00,2015_16_CAR_ATL,201512270atl,2015,CAR,52,100,0,0,3,14
Michael Oher,OherMi20,2015_16_CAR_ATL,201512270atl,2015,CAR,52,100,0,0,3,14
Andrew Norwell,NorwAn01,2015_16_CAR_ATL,201512270atl,2015,CAR,52,100,0,0,3,14
Trai Turner,TurnTr01,2015_16_CAR_ATL,201512270atl,2015,CAR,52,100,0,0,3,14
Greg Olsen,OlseGr00,2015_16_CAR_ATL,201512270atl,2015,CAR,52,100,0,0,0,0
Cam Newton,NewtCa00,2015_16_CAR_ATL,201512270atl,2015,CAR,52,100,0,0,0,0
Ryan Kalil,KaliRy20,2015_16_CAR_ATL,201512270atl,2015,CAR,52,100,0,0,0,0
Corey Brown,BrowPh00,2015_16_CAR_ATL,201512270atl,2015,CAR,44,85,0,0,0,0
Ted Ginn Jr.,GinnTe00,2015_16_CAR_ATL,201512270atl,2015,CAR,38,73,0,0,2,10
Jerricho Cotchery,CotcJe00,2015_16_CAR_ATL,201512270atl,2015,CAR,37,71,0,0,0,0
Mike Tolbert,TolbMi00,2015_16_CAR_ATL,201512270atl,2015,CAR,20,38,0,0,5,24
Cameron Artis-Payne,ArtiCa00,2015_16_CAR_ATL,201512270atl,2015,CAR,20,38,0,0,0,0
Fozzy Whittaker,WhitFo00,2015_16_CAR_ATL,201512270atl,2015,CAR,18,35,0,0,5,24
Ed Dickson,DickEd00,2015_16_CAR_ATL,201512270atl,2015,CAR,15,29,0,0,11,52
Devin Funchess,FuncDe00,2015_16_CAR_ATL,201512270atl,2015,CAR,15,29,0,0,0,0
Daryl Williams,WillDa06,2015_16_CAR_ATL,201512270atl,2015,CAR,1,2,0,0,3,14
Luke Kuechly,KuecLu00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,62,100,6,29
Roman Harper,HarpRo21,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,62,100,6,29
Thomas Davis,DaviTh20,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,62,100,6,29
Josh Norman,NormJo01,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,62,100,5,24
Kurt Coleman,ColeKu99,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,62,100,3,14
Charles Tillman,TillCh20,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,62,100,1,5
Kawann Short,ShorKa00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,43,69,5,24
Charles Johnson,JohnCh98,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,41,66,1,5
Jared Allen,AlleJa22,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,34,55,1,5
Star Lotulelei,LotuSt00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,33,53,5,24
Cortland Finnegan,FinnCo20,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,32,52,4,19
Kony Ealy,EalyKo00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,32,52,4,19
Shaq Thompson,ThomSh01,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,30,48,12,57
Dwan Edwards,EdwaDw20,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,26,42,8,38
Mario Addison,AddiMa00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,22,35,10,48
Ryan Delaire,DelaRy00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,17,27,1,5
Teddy Williams,WillTe00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,18,86
A.J. Klein,KleiAJ00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,18,86
Colin Jones,JoneCo01,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,16,76
Joe Webb,WebbJo00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,12,57
Ben Jacobs,JacoBe00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,12,57
Chris Scott,ScotCh23,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,8,38
Graham Gano,GanoGr44,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,7,33
Brad Nortman,NortBr00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,6,29
J.J. Jansen,JansJ.00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,6,29
Scott Simonson,SimoSc00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,5,24
Tre Boston,BostTr00,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,4,19
Robert McClain,McClRo98,2015_16_CAR_ATL,201512270atl,2015,CAR,0,0,0,0,2,10
Jordan Mills,MillJo02,2015_16_DAL_BUF,201512270buf,2015,BUF,62,100,0,0,3,14
Richie Incognito,IncoRi20,2015_16_DAL_BUF,201512270buf,2015,BUF,62,100,0,0,3,14
Cordy Glenn,GlenCo00,2015_16_DAL_BUF,201512270buf,2015,BUF,62,100,0,0,3,14
Eric Wood,WoodEr20,2015_16_DAL_BUF,201512270buf,2015,BUF,62,100,0,0,0,0
Tyrod Taylor,TaylTy00,2015_16_DAL_BUF,201512270buf,2015,BUF,62,100,0,0,0,0
Sammy Watkins,WatkSa00,2015_16_DAL_BUF,201512270buf,2015,BUF,56,90,0,0,0,0
Chris Hogan,HogaCh00,2015_16_DAL_BUF,201512270buf,2015,BUF,54,87,0,0,4,19
Chris Gragg,GragCh00,2015_16_DAL_BUF,201512270buf,2015,BUF,50,81,0,0,7,33
John Miller,MillJo04,2015_16_DAL_BUF,201512270buf,2015,BUF,41,66,0,0,2,10
Karlos Williams,WillKa01,2015_16_DAL_BUF,201512270buf,2015,BUF,38,61,0,0,0,0
