player,url,type,position,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct,pfr_game_id,season
Keith McGill,/players/M/McGiKe00.htm,away,FS,0,0,12,17,20,91,201712310sdg,2017
Shilique Calhoun,/players/C/CalhSh00.htm,away,LB,0,0,12,17,15,68,201712310sdg,2017
James Cowser,/players/C/CowsJa00.htm,away,LB,0,0,10,14,10,45,201712310sdg,2017
Mario Edwards,/players/E/EdwaMa01.htm,away,DE,0,0,5,7,0,0,201712310sdg,2017
Dexter McDonald,/players/M/McDoDe02.htm,away,CB,0,0,5,7,0,0,201712310sdg,2017
Erik Harris,/players/H/HarrEr00.htm,away,SS,0,0,1,1,14,64,201712310sdg,2017
Jon Condo,/players/C/CondJo20.htm,away,LS,0,0,0,0,5,23,201712310sdg,2017
Brady Sheldon,/players/S/ShelBr01.htm,away,LB,0,0,0,0,5,23,201712310sdg,2017
Marquette King,/players/K/KingMa00.htm,away,P,0,0,0,0,5,23,201712310sdg,2017
Giorgio Tavecchio,/players/T/TaveGi00.htm,away,K,0,0,0,0,5,23,201712310sdg,2017
James Stone,/players/S/StonJa02.htm,away,C,0,0,0,0,2,9,201712310sdg,2017
Jylan Ware,/players/W/WareJy00.htm,away,T,0,0,0,0,2,9,201712310sdg,2017
Jack Conklin,/players/C/ConkJa00.htm,home,T,65,100,0,0,4,13,201712310oti,2017
Josh Kline,/players/K/KlinJo01.htm,home,G,65,100,0,0,4,13,201712310oti,2017
Quinton Spain,/players/S/SpaiQu00.htm,home,G,65,100,0,0,3,10,201712310oti,2017
Ben Jones,/players/J/JoneBe01.htm,home,C,65,100,0,0,1,3,201712310oti,2017
Marcus Mariota,/players/M/MariMa01.htm,home,QB,65,100,0,0,0,0,201712310oti,2017
Derrick Henry,/players/H/HenrDe00.htm,home,RB,63,97,0,0,0,0,201712310oti,2017
Taylor Lewan,/players/L/LewaTa00.htm,home,T,61,94,0,0,4,13,201712310oti,2017
Rishard Matthews,/players/M/MattRi00.htm,home,WR,51,78,0,0,0,0,201712310oti,2017
Corey Davis,/players/D/DaviCo03.htm,home,WR,42,65,0,0,0,0,201712310oti,2017
Jonnu Smith,/players/S/SmitJo01.htm,home,TE,41,63,0,0,3,10,201712310oti,2017
Eric Decker,/players/D/DeckEr00.htm,home,WR,41,63,0,0,0,0,201712310oti,2017
Luke Stocker,/players/S/StocLu00.htm,home,TE,34,52,0,0,12,39,201712310oti,2017
Delanie Walker,/players/W/WalkHu00.htm,home,TE,34,52,0,0,0,0,201712310oti,2017
Dennis Kelly,/players/K/KellDe00.htm,home,T,8,12,0,0,4,13,201712310oti,2017
Phillip Supernaw,/players/S/SupePh00.htm,home,TE,7,11,0,0,20,65,201712310oti,2017
Taywan Taylor,/players/T/TaylTa00.htm,home,WR,5,8,0,0,17,55,201712310oti,2017
Eric Weems,/players/W/WeemEr00.htm,home,WR,2,3,0,0,25,81,201712310oti,2017
David Fluellen,/players/F/FlueDa00.htm,home,RB,1,2,0,0,25,81,201712310oti,2017
Adoree' Jackson,/players/J/JackAd00.htm,home,CB,0,0,60,100,14,45,201712310oti,2017
Wesley Woodyard,/players/W/WoodWe20.htm,home,LB,0,0,60,100,9,29,201712310oti,2017
Kevin Byard,/players/B/ByarKe01.htm,home,FS,0,0,60,100,1,3,201712310oti,2017
Johnathan Cyprien,/players/C/CyprJo00.htm,home,SS,0,0,60,100,0,0,201712310oti,2017
Tye Smith,/players/S/SmitTy01.htm,home,CB,0,0,53,88,21,68,201712310oti,2017
Jurrell Casey,/players/C/CaseJu00.htm,home,DT,0,0,48,80,2,6,201712310oti,2017
Derrick Morgan,/players/M/MorgDe99.htm,home,LB,0,0,48,80,0,0,201712310oti,2017
Logan Ryan,/players/R/RyanLo00.htm,home,CB,0,0,46,77,0,0,201712310oti,2017
Brian Orakpo,/players/O/OrakBr99.htm,home,LB,0,0,45,75,0,0,201712310oti,2017
Avery Williamson,/players/W/WillAv00.htm,home,LB,0,0,42,70,7,23,201712310oti,2017
Austin Johnson,/players/J/JohnAu01.htm,home,NT,0,0,32,53,6,19,201712310oti,2017
Erik Walden,/players/W/WaldEr99.htm,home,LB,0,0,31,52,2,6,201712310oti,2017
Sylvester Williams,/players/W/WillSy00.htm,home,NT,0,0,23,38,2,6,201712310oti,2017
Jayon Brown,/players/B/BrowJa06.htm,home,LB,0,0,18,30,17,55,201712310oti,2017
Karl Klug,/players/K/KlugKa00.htm,home,DT,0,0,16,27,7,23,201712310oti,2017
David King,/players/K/KingDa00.htm,home,DE,0,0,7,12,7,23,201712310oti,2017
Kalan Reed,/players/R/ReedKa00.htm,home,CB,0,0,7,12,7,23,201712310oti,2017
Kevin Dodd,/players/D/DoddKe00.htm,home,LB,0,0,3,5,0,0,201712310oti,2017
Da'Norris Searcy,/players/S/SearDa00.htm,home,SS,0,0,1,2,18,58,201712310oti,2017
Brynden Trawick,/players/T/TrawBr00.htm,home,FS,0,0,0,0,27,87,201712310oti,2017
Daren Bates,/players/B/BateDa00.htm,home,LB,0,0,0,0,27,87,201712310oti,2017
Beau Brinkley,/players/B/BrinBe00.htm,home,LS,0,0,0,0,13,42,201712310oti,2017
Brett Kern,/players/K/KernBr20.htm,home,P,0,0,0,0,13,42,201712310oti,2017
Ryan Succop,/players/S/SuccRy44.htm,home,K,0,0,0,0,8,26,201712310oti,2017
Brice McCain,/players/M/McCaBr99.htm,home,CB,0,0,0,0,7,23,201712310oti,2017
Brian Schwenke,/players/S/SchwBr00.htm,home,C,0,0,0,0,4,13,201712310oti,2017
Josh Wells,/players/W/WellJo02.htm,away,T,60,100,0,0,2,6,201712310oti,2017
Jermey Parnell,/players/P/ParnJe00.htm,away,T,60,100,0,0,2,6,201712310oti,2017
Patrick Omameh,/players/O/OmamPa00.htm,away,G,60,100,0,0,2,6,201712310oti,2017
A.J. Cann,/players/C/CannA.00.htm,away,G,60,100,0,0,2,6,201712310oti,2017
Brandon Linder,/players/L/LindBr00.htm,away,C,60,100,0,0,2,6,201712310oti,2017
Blake Bortles,/players/B/BortBl00.htm,away,QB,60,100,0,0,0,0,201712310oti,2017
Keelan Cole,/players/C/ColeKe00.htm,away,WR,60,100,0,0,0,0,201712310oti,2017
Dede Westbrook,/players/W/WestDe00.htm,away,WR,59,98,0,0,0,0,201712310oti,2017
Marcedes Lewis,/players/L/LewiMa00.htm,away,TE,53,88,0,0,2,6,201712310oti,2017
Leonard Fournette,/players/F/FourLe00.htm,away,RB,52,87,0,0,0,0,201712310oti,2017
Allen Hurns,/players/H/HurnAl01.htm,away,WR,47,78,0,0,0,0,201712310oti,2017
James O'Shaughnessy,/players/O/O'ShJa00.htm,away,TE,11,18,0,0,21,68,201712310oti,2017
T.J. Yeldon,/players/Y/YeldT.00.htm,away,RB,8,13,0,0,0,0,201712310oti,2017
Ben Koyack,/players/K/KoyaBe00.htm,away,TE,6,10,0,0,0,0,201712310oti,2017
Tommy Bohanon,/players/B/BohaTo00.htm,away,FB,3,5,0,0,9,29,201712310oti,2017
Jaydon Mickens,/players/M/MickJa01.htm,away,WR,1,2,0,0,13,42,201712310oti,2017
Myles Jack,/players/J/JackMy00.htm,away,LB,0,0,65,100,8,26,201712310oti,2017
Telvin Smith,/players/S/SmitTe01.htm,away,LB,0,0,65,100,8,26,201712310oti,2017
Jalen Ramsey,/players/R/RamsJa00.htm,away,CB,0,0,65,100,0,0,201712310oti,2017
A.J. Bouye,/players/B/BouyA.00.htm,away,CB,0,0,65,100,0,0,201712310oti,2017
Tashaun Gipson,/players/G/GipsTa00.htm,away,FS,0,0,61,94,0,0,201712310oti,2017
Barry Church,/players/C/ChurBa99.htm,away,SS,0,0,58,89,9,29,201712310oti,2017
Calais Campbell,/players/C/CampCa99.htm,away,DE,0,0,53,82,10,32,201712310oti,2017
Malik Jackson,/players/J/JackMa02.htm,away,DT,0,0,52,80,0,0,201712310oti,2017
Yannick Ngakoue,/players/N/NgakYa00.htm,away,DE,0,0,48,74,8,26,201712310oti,2017
Marcell Dareus,/players/D/DareMa00.htm,away,DT,0,0,43,66,4,13,201712310oti,2017
Paul Posluszny,/players/P/PoluPa99.htm,away,LB,0,0,35,54,13,42,201712310oti,2017
Aaron Colvin,/players/C/ColvAa00.htm,away,CB,0,0,30,46,10,32,201712310oti,2017
Dante Fowler,/players/F/FowlDa00.htm,away,DE,0,0,30,46,0,0,201712310oti,2017
Eli Ankou,/players/A/AnkoEl00.htm,away,DT,0,0,22,34,8,26,201712310oti,2017
Dawuane Smoot,/players/S/SmooDa00.htm,away,DE,0,0,12,18,9,29,201712310oti,2017
Jarrod Wilson,/players/W/WilsJa00.htm,away,SS,0,0,11,17,12,39,201712310oti,2017
Lerentee McCray,/players/M/McCrLe01.htm,away,LB,0,0,0,0,29,94,201712310oti,2017
Carroll Phillips,/players/P/PhilCa00.htm,away,DE,0,0,0,0,26,84,201712310oti,2017
Blair Brown,/players/B/BrowBl00.htm,away,LB,0,0,0,0,21,68,201712310oti,2017
Donald Payne,/players/P/PaynDo00.htm,away,LB,0,0,0,0,21,68,201712310oti,2017
Peyton Thompson,/players/T/ThomPe00.htm,away,FS,0,0,0,0,21,68,201712310oti,2017
Jalen Myrick,/players/M/MyriJa00.htm,away,CB,0,0,0,0,16,52,201712310oti,2017
Corey Grant,/players/G/GranCo00.htm,away,RB,0,0,0,0,13,42,201712310oti,2017
Tyler Patmon,/players/P/PatmTy00.htm,away,CB,0,0,0,0,11,35,201712310oti,2017
Brad Nortman,/players/N/NortBr00.htm,away,P,0,0,0,0,11,35,201712310oti,2017
Colin Holba,/players/H/HolbCo00.htm,away,LS,0,0,0,0,11,35,201712310oti,2017
Josh Lambo,/players/L/LambJo00.htm,away,K,0,0,0,0,5,16,201712310oti,2017
Tyler Shatley,/players/S/ShatTy00.htm,away,C,0,0,0,0,2,6,201712310oti,2017
Jake Matthews,/players/M/MattJa00.htm,home,T,72,100,0,0,6,20,201712310atl,2017
Wes Schweitzer,/players/S/SchwWe00.htm,home,G,72,100,0,0,6,20,201712310atl,2017
Ryan Schraeder,/players/S/SchrRy00.htm,home,T,72,100,0,0,6,20,201712310atl,2017
Matt Ryan,/players/R/RyanMa00.htm,home,QB,72,100,0,0,0,0,201712310atl,2017
Alex Mack,/players/M/MackAl20.htm,home,C,71,99,0,0,0,0,201712310atl,2017
Ben Garland,/players/G/GarlBe00.htm,home,G,67,93,0,0,6,20,201712310atl,2017
Mohamed Sanu,/players/S/SanuMo00.htm,home,WR,61,85,0,0,0,0,201712310atl,2017
Austin Hooper,/players/H/HoopAu00.htm,home,TE,58,81,0,0,6,20,201712310atl,2017
Justin Hardy,/players/H/HardJu00.htm,home,WR,57,79,0,0,10,33,201712310atl,2017
Julio Jones,/players/J/JoneJu02.htm,home,WR,54,75,0,0,0,0,201712310atl,2017
Tevin Coleman,/players/C/ColeTe01.htm,home,RB,41,57,0,0,0,0,201712310atl,2017
Devonta Freeman,/players/F/FreeDe00.htm,home,RB,38,53,0,0,0,0,201712310atl,2017
Derrick Coleman,/players/C/ColeDe00.htm,home,FB,13,18,0,0,22,73,201712310atl,2017
Ty Sambrailo,/players/S/SambTy00.htm,home,T,11,15,0,0,9,30,201712310atl,2017
Eric Saubert,/players/S/SaubEr00.htm,home,TE,10,14,0,0,11,37,201712310atl,2017
Andre Roberts,/players/R/RobeAn00.htm,home,WR,9,12,0,0,10,33,201712310atl,2017
Taylor Gabriel,/players/G/GabrTa00.htm,home,WR,9,12,0,0,1,3,201712310atl,2017
Andy Levitre,/players/L/LeviAn20.htm,home,G,5,7,0,0,0,0,201712310atl,2017
Robert Alford,/players/A/AlfoRo00.htm,home,CB,0,0,61,100,9,30,201712310atl,2017
Keanu Neal,/players/N/NealKe01.htm,home,FS,0,0,61,100,7,23,201712310atl,2017
Deion Jones,/players/J/JoneDe01.htm,home,LB,0,0,61,100,2,7,201712310atl,2017
Ricardo Allen,/players/A/AlleRi00.htm,home,SS,0,0,61,100,0,0,201712310atl,2017
Desmond Trufant,/players/T/TrufDe00.htm,home,CB,0,0,61,100,0,0,201712310atl,2017
De'Vondre Campbell,/players/C/CampDe00.htm,home,LB,0,0,61,100,0,0,201712310atl,2017
Brian Poole,/players/P/PoolBr01.htm,home,CB,0,0,47,77,7,23,201712310atl,2017
Dontari Poe,/players/P/PoexDo00.htm,home,DT,0,0,45,74,2,7,201712310atl,2017
Grady Jarrett,/players/J/JarrGr00.htm,home,DT,0,0,45,74,2,7,201712310atl,2017
Vic Beasley,/players/B/BeasVi00.htm,home,LB,0,0,34,56,0,0,201712310atl,2017
Adrian Clayborn,/players/C/ClayAd00.htm,home,DE,0,0,32,52,0,0,201712310atl,2017
Takkarist McKinley,/players/M/McKiTa00.htm,home,DE,0,0,30,49,0,0,201712310atl,2017
Brooks Reed,/players/R/ReedBr00.htm,home,DE,0,0,21,34,7,23,201712310atl,2017
Derrick Shelby,/players/S/ShelDe00.htm,home,DE,0,0,18,30,8,27,201712310atl,2017
Courtney Upshaw,/players/U/UpshCo00.htm,home,DE,0,0,11,18,5,17,201712310atl,2017
Duke Riley,/players/R/RileDu00.htm,home,LB,0,0,9,15,23,77,201712310atl,2017
Ahtyba Rubin,/players/R/RubiAh99.htm,home,DT,0,0,8,13,0,0,201712310atl,2017
Kemal Ishmael,/players/I/IshmKe00.htm,home,FS,0,0,5,8,24,80,201712310atl,2017
Damontae Kazee,/players/K/KazeDa00.htm,home,SS,0,0,0,0,23,77,201712310atl,2017
LaRoy Reynolds,/players/R/ReynLa00.htm,home,LB,0,0,0,0,22,73,201712310atl,2017
Blidi Wreh-Wilson,/players/W/WrehBl00.htm,home,CB,0,0,0,0,21,70,201712310atl,2017
Sharrod Neasman,/players/N/NeasSh00.htm,home,SS,0,0,0,0,19,63,201712310atl,2017
Matthew Bosher,/players/B/BoshMa00.htm,home,P,0,0,0,0,18,60,201712310atl,2017
Terron Ward,/players/W/WardTe00.htm,home,RB,0,0,0,0,15,50,201712310atl,2017
Josh Harris,/players/H/HarrJo02.htm,home,LS,0,0,0,0,11,37,201712310atl,2017
Matt Bryant,/players/B/bryanmat01.htm,home,K,0,0,0,0,6,20,201712310atl,2017
Austin Pasztor,/players/P/PaszAu00.htm,home,G,0,0,0,0,6,20,201712310atl,2017
Daryl Williams,/players/W/WillDa06.htm,away,T,61,100,0,0,2,7,201712310atl,2017
Amini Silatolu,/players/S/SilaAm00.htm,away,G,61,100,0,0,2,7,201712310atl,2017
Andrew Norwell,/players/N/NorwAn01.htm,away,G,61,100,0,0,2,7,201712310atl,2017
Ryan Kalil,/players/K/KaliRy20.htm,away,C,61,100,0,0,0,0,201712310atl,2017
Matt Kalil,/players/K/KaliMa00.htm,away,T,61,100,0,0,0,0,201712310atl,2017
Cam Newton,/players/N/NewtCa00.htm,away,QB,61,100,0,0,0,0,201712310atl,2017
Greg Olsen,/players/O/OlseGr00.htm,away,TE,57,93,0,0,0,0,201712310atl,2017
Devin Funchess,/players/F/FuncDe00.htm,away,WR,53,87,0,0,0,0,201712310atl,2017
Christian McCaffrey,/players/M/McCaCh01.htm,away,RB,52,85,0,0,0,0,201712310atl,2017
Kaelin Clay,/players/C/ClayKa00.htm,away,WR,42,69,0,0,8,27,201712310atl,2017
Brenton Bersin,/players/B/BersBr00.htm,away,WR,35,57,0,0,0,0,201712310atl,2017
Ed Dickson,/players/D/DickEd00.htm,away,TE,29,48,0,0,9,30,201712310atl,2017
Cameron Artis-Payne,/players/A/ArtiCa00.htm,away,RB,12,20,0,0,11,37,201712310atl,2017
Russell Shepard,/players/S/ShepRu00.htm,away,WR,8,13,0,0,17,57,201712310atl,2017
Chris Manhertz,/players/M/ManhCh00.htm,away,TE,8,13,0,0,3,10,201712310atl,2017
Taylor Moton,/players/M/MotoTa00.htm,away,T,5,8,0,0,2,7,201712310atl,2017
Fozzy Whittaker,/players/W/WhitFo00.htm,away,RB,4,7,0,0,15,50,201712310atl,2017
James Bradberry,/players/B/BradJa00.htm,away,CB,0,0,72,100,10,33,201712310atl,2017
Luke Kuechly,/players/K/KuecLu00.htm,away,LB,0,0,72,100,8,27,201712310atl,2017
Mike Adams,/players/A/AdamMi21.htm,away,SS,0,0,72,100,8,27,201712310atl,2017
Thomas Davis,/players/D/DaviTh20.htm,away,LB,0,0,72,100,6,20,201712310atl,2017
Daryl Worley,/players/W/WorlDa00.htm,away,CB,0,0,66,92,10,33,201712310atl,2017
Mario Addison,/players/A/AddiMa00.htm,away,DE,0,0,51,71,2,7,201712310atl,2017
Kawann Short,/players/S/ShorKa00.htm,away,DT,0,0,49,68,8,27,201712310atl,2017
Colin Jones,/players/J/JoneCo01.htm,away,FS,0,0,39,54,23,77,201712310atl,2017
Star Lotulelei,/players/L/LotuSt00.htm,away,DT,0,0,39,54,8,27,201712310atl,2017
Shaq Thompson,/players/T/ThomSh01.htm,away,LB,0,0,37,51,11,37,201712310atl,2017
Julius Peppers,/players/P/PeppJu99.htm,away,DE,0,0,35,49,8,27,201712310atl,2017
Jairus Byrd,/players/B/ByrdJa99.htm,away,FS,0,0,33,46,3,10,201712310atl,2017
Kyle Love,/players/L/LoveKy00.htm,away,DT,0,0,31,43,0,0,201712310atl,2017
Captain Munnerlyn,/players/M/MunnCa99.htm,away,CB,0,0,29,40,0,0,201712310atl,2017
Vernon Butler,/players/B/ButlVe00.htm,away,DT,0,0,25,35,6,20,201712310atl,2017
Wes Horton,/players/H/HortWe00.htm,away,DE,0,0,22,31,0,0,201712310atl,2017
Bryan Cox Jr.,/players/C/CoxxBr01.htm,away,DE,0,0,19,26,11,37,201712310atl,2017
Charles Johnson,/players/J/JohnCh98.htm,away,DE,0,0,17,24,0,0,201712310atl,2017
Kevon Seymour,/players/S/SeymKe00.htm,away,CB,0,0,12,17,21,70,201712310atl,2017
David Mayo,/players/M/MayoDa00.htm,away,LB,0,0,0,0,24,80,201712310atl,2017
Ben Jacobs,/players/J/JacoBe00.htm,away,LB,0,0,0,0,21,70,201712310atl,2017
Andrew Gachkar,/players/G/GachAn00.htm,away,LB,0,0,0,0,20,67,201712310atl,2017
Alex Armah,/players/A/ArmaAl00.htm,away,RB,0,0,0,0,19,63,201712310atl,2017
Michael Palardy,/players/P/PalaMi00.htm,away,P,0,0,0,0,9,30,201712310atl,2017
J.J. Jansen,/players/J/JansJ.00.htm,away,LS,0,0,0,0,9,30,201712310atl,2017
Graham Gano,/players/G/GanoGr44.htm,away,K,0,0,0,0,5,17,201712310atl,2017
Tyler Larsen,/players/L/LarsTy00.htm,away,G,0,0,0,0,5,17,201712310atl,2017
Greg Van Roten,/players/V/VanRGr00.htm,away,C,0,0,0,0,4,13,201712310atl,2017
Darrell Williams,/players/W/WillDa07.htm,home,T,65,100,0,0,3,10,201712310ram,2017
Aaron Neary,/players/N/NearAa00.htm,home,C,65,100,0,0,3,10,201712310ram,2017
Cornelius Lucas,/players/L/LucaCo01.htm,home,T,65,100,0,0,3,10,201712310ram,2017
Jamon Brown,/players/B/BrowJa04.htm,home,G,65,100,0,0,3,10,201712310ram,2017
Austin Blythe,/players/B/BlytAu00.htm,home,C,65,100,0,0,3,10,201712310ram,2017
Sean Mannion,/players/M/MannSe00.htm,home,QB,65,100,0,0,0,0,201712310ram,2017
Pharoh Cooper,/players/C/CoopPh00.htm,home,WR,64,98,0,0,11,38,201712310ram,2017
Mike Thomas,/players/T/ThomMi04.htm,home,WR,60,92,0,0,8,28,201712310ram,2017
Josh Reynolds,/players/R/ReynJo00.htm,home,WR,47,72,0,0,4,14,201712310ram,2017
Malcolm Brown,/players/B/BrowMa03.htm,home,RB,41,63,0,0,10,34,201712310ram,2017
Gerald Everett,/players/E/EverGe00.htm,home,TE,33,51,0,0,3,10,201712310ram,2017
Tavon Austin,/players/A/AustTa00.htm,home,WR,24,37,0,0,5,17,201712310ram,2017
Lance Dunbar,/players/D/DunbLa00.htm,home,RB,24,37,0,0,4,14,201712310ram,2017
Derek Carrier,/players/C/CarrDe00.htm,home,TE,20,31,0,0,19,66,201712310ram,2017
Tyler Higbee,/players/H/HigbTy00.htm,home,TE,12,18,0,0,3,10,201712310ram,2017
Bryce Hager,/players/H/HageBr00.htm,home,LB,0,0,64,100,6,21,201712310ram,2017
Kevin Peterson,/players/P/PeteKe01.htm,home,CB,0,0,61,95,19,66,201712310ram,2017
Samson Ebukam,/players/E/EbukSa00.htm,home,LB,0,0,56,88,8,28,201712310ram,2017
Morgan Fox,/players/F/FoxxMo00.htm,home,DE,0,0,53,83,10,34,201712310ram,2017
Cory Littleton,/players/L/LittCo01.htm,home,LB,0,0,53,83,8,28,201712310ram,2017
Nickell Robey-Coleman,/players/R/RobeNi00.htm,home,CB,0,0,44,69,5,17,201712310ram,2017
Tanzel Smart,/players/S/SmarTa00.htm,home,DT,0,0,42,66,6,21,201712310ram,2017
Tyrunn Walker,/players/W/WalkTy00.htm,home,DT,0,0,42,66,6,21,201712310ram,2017
Carlos Thompson,/players/T/ThomCa02.htm,home,LB,0,0,39,61,24,83,201712310ram,2017
John Johnson,/players/J/JohnJo10.htm,home,SS,0,0,38,59,2,7,201712310ram,2017
Ethan Westbrooks,/players/W/WestEt00.htm,home,DE,0,0,36,56,5,17,201712310ram,2017
Blake Countess,/players/C/CounBl00.htm,home,SS,0,0,33,52,3,10,201712310ram,2017
Cody Davis,/players/D/DaviCo02.htm,home,FS,0,0,31,48,24,83,201712310ram,2017
Isaiah Johnson,/players/J/JohnIs01.htm,home,FS,0,0,26,41,21,72,201712310ram,2017
Troy Hill,/players/H/HillTr01.htm,home,CB,0,0,23,36,2,7,201712310ram,2017
Garrett Sickels,/players/S/SickGa00.htm,home,LB,0,0,18,28,20,69,201712310ram,2017
Michael Brockers,/players/B/BrocMi00.htm,home,DT,0,0,11,17,6,21,201712310ram,2017
Cameron Lynch,/players/L/LyncCa00.htm,home,LB,0,0,10,16,19,66,201712310ram,2017
Robert Quinn,/players/Q/QuinRo00.htm,home,LB,0,0,8,12,0,0,201712310ram,2017
Trumaine Johnson,/players/J/JohnTr05.htm,home,CB,0,0,8,12,0,0,201712310ram,2017
Connor Barwin,/players/B/BarwCo99.htm,home,LB,0,0,8,12,0,0,201712310ram,2017
Justin Davis,/players/D/DaviJu00.htm,home,RB,0,0,0,0,15,52,201712310ram,2017
Jake McQuaide,/players/M/McQuJa00.htm,home,LS,0,0,0,0,10,34,201712310ram,2017
Johnny Hekker,/players/H/HekkJo00.htm,home,P,0,0,0,0,10,34,201712310ram,2017
Sam Ficken,/players/F/FickSa00.htm,home,K,0,0,0,0,6,21,201712310ram,2017
Laken Tomlinson,/players/T/TomlLa01.htm,away,G,64,100,0,0,6,21,201712310ram,2017
Joe Staley,/players/S/StalJo20.htm,away,T,64,100,0,0,6,21,201712310ram,2017
Daniel Kilgore,/players/K/KilgDa00.htm,away,C,64,100,0,0,6,21,201712310ram,2017
Jimmy Garoppolo,/players/G/GaroJi00.htm,away,QB,64,100,0,0,0,0,201712310ram,2017
Zane Beadles,/players/B/BeadZa20.htm,away,G,62,97,0,0,6,21,201712310ram,2017
Brandon Fusco,/players/F/FuscBr00.htm,away,G,62,97,0,0,6,21,201712310ram,2017
Carlos Hyde,/players/H/HydeCa00.htm,away,RB,45,70,0,0,0,0,201712310ram,2017
Aldrick Robinson,/players/R/RobiAl00.htm,away,WR,39,61,0,0,6,21,201712310ram,2017
Kyle Juszczyk,/players/J/JuszKy00.htm,away,FB,39,61,0,0,4,14,201712310ram,2017
George Kittle,/players/K/KittGe00.htm,away,TE,36,56,0,0,2,7,201712310ram,2017
Garrett Celek,/players/C/CeleGa00.htm,away,TE,34,53,0,0,7,24,201712310ram,2017
Louis Murphy,/players/M/MurpLo00.htm,away,WR,30,47,0,0,1,3,201712310ram,2017
Logan Paulsen,/players/P/PaulLo00.htm,away,TE,23,36,0,0,9,31,201712310ram,2017
Marquise Goodwin,/players/G/GoodMa00.htm,away,WR,21,33,0,0,0,0,201712310ram,2017
Matt Breida,/players/B/BreiMa00.htm,away,RB,20,31,0,0,6,21,201712310ram,2017
Kendrick Bourne,/players/B/BourKe00.htm,away,WR,18,28,0,0,4,14,201712310ram,2017
Trent Taylor,/players/T/TaylTr02.htm,away,WR,15,23,0,0,7,24,201712310ram,2017
Darrell Williams,/players/W/WillDa08.htm,away,T,2,3,0,0,6,21,201712310ram,2017
Tim Barnes,/players/B/BarnTi01.htm,away,C,2,3,0,0,0,0,201712310ram,2017
Ahkello Witherspoon,/players/W/WithAh00.htm,away,CB,0,0,65,100,11,38,201712310ram,2017
Adrian Colbert,/players/C/ColbAd00.htm,away,FS,0,0,65,100,5,17,201712310ram,2017
Eric Reid,/players/R/ReidEr00.htm,away,SS,0,0,62,95,4,14,201712310ram,2017
K'Waun Williams,/players/W/WillKW00.htm,away,CB,0,0,60,92,0,0,201712310ram,2017
Reuben Foster,/players/F/FostRe00.htm,away,LB,0,0,57,88,0,0,201712310ram,2017
Dontae Johnson,/players/J/JohnDo02.htm,away,CB,0,0,55,85,16,55,201712310ram,2017
Brock Coyle,/players/C/CoylBr00.htm,away,LB,0,0,55,85,4,14,201712310ram,2017
Solomon Thomas,/players/T/ThomSo00.htm,away,DE,0,0,47,72,3,10,201712310ram,2017
Sheldon Day,/players/D/DayxSh00.htm,away,DT,0,0,46,71,2,7,201712310ram,2017
Earl Mitchell,/players/M/MitcEa99.htm,away,DT,0,0,39,60,3,10,201712310ram,2017
Cassius Marsh,/players/M/MarsCa00.htm,away,DE,0,0,36,55,22,76,201712310ram,2017
Tank Carradine,/players/C/CarrCo00.htm,away,DE,0,0,25,38,0,0,201712310ram,2017
Elvis Dumervil,/players/D/DumeEl20.htm,away,DE,0,0,25,38,0,0,201712310ram,2017
DeForest Buckner,/players/B/BuckDe00.htm,away,DT,0,0,19,29,1,3,201712310ram,2017
Ronald Blair,/players/B/BlaiRo00.htm,away,DT,0,0,17,26,7,24,201712310ram,2017
Leon Hall,/players/H/HallLe98.htm,away,CB,0,0,14,22,7,24,201712310ram,2017
Greg Mabin,/players/M/MabiGr00.htm,away,CB,0,0,10,15,8,28,201712310ram,2017
Elijah Lee,/players/L/LeexEl00.htm,away,LB,0,0,7,11,19,66,201712310ram,2017
Eli Harold,/players/H/HaroEl00.htm,away,LB,0,0,6,9,13,45,201712310ram,2017
Mark Nzeocha,/players/N/NzeoMa00.htm,away,LB,0,0,3,5,20,69,201712310ram,2017
Dexter McCoil,/players/M/McCoDe00.htm,away,FS,0,0,3,5,19,66,201712310ram,2017
Dekoda Watson,/players/W/WatsDe99.htm,away,LB,0,0,0,0,23,79,201712310ram,2017
Tyvis Powell,/players/P/PoweTy01.htm,away,FS,0,0,0,0,19,66,201712310ram,2017
Bradley Pinion,/players/P/PiniBr00.htm,away,P,0,0,0,0,16,55,201712310ram,2017
Kyle Nelson,/players/N/NelsKy00.htm,away,LS,0,0,0,0,9,31,201712310ram,2017
Robbie Gould,/players/G/gouldrob01.htm,away,K,0,0,0,0,6,21,201712310ram,2017
Ryan Jensen,/players/J/JensRy00.htm,home,C,76,100,0,0,5,13,201712310rav,2017
James Hurst,/players/H/HursJa00.htm,home,G,76,100,0,0,5,13,201712310rav,2017
Austin Howard,/players/H/HowaAu20.htm,home,T,76,100,0,0,3,8,201712310rav,2017
Ronnie Stanley,/players/S/StanRo00.htm,home,T,76,100,0,0,2,5,201712310rav,2017
Joe Flacco,/players/F/FlacJo00.htm,home,QB,76,100,0,0,0,0,201712310rav,2017
Mike Wallace,/players/W/WallMi00.htm,home,WR,65,86,0,0,0,0,201712310rav,2017
Matt Skura,/players/S/SkurMa01.htm,home,C,61,80,0,0,5,13,201712310rav,2017
Nick Boyle,/players/B/BoylNi00.htm,home,TE,56,74,0,0,5,13,201712310rav,2017
