season,player,pfr_id,tm,age,pos,g,gs,int,tgt,cmp,cmp_percent,yds,yds_cmp,yds_tgt,td,rat,dadot,air,yac,bltz,hrry,qbkd,sk,prss,comb,m_tkl,m_tkl_percent,loaded
2018,Darius Leonard,LeonDa00,IND,23,LLB,15,15,2,96,76,0.792,686,9,7.1,2,94.7,3.6,243,443,28,1,1,7,9,163,12,0.069,2022-01-26
2018,Leighton Vander Esch,VandLe00,DAL,22,RLB,16,11,2,90,72,0.8,602,8.4,6.7,3,96.4,4,233,369,15,1,1,0,2,140,10,0.067,2022-01-26
2018,Antoine Bethea,BethAn20,ARI,34,FS,16,16,0,56,37,0.6609999999999999,347,9.4,6.2,2,94.9,8.2,206,141,30,4,3,3,10,121,19,0.136,2022-01-26
2018,Telvin Smith,SmitTe01,JAX,27,LLB,16,16,2,77,59,0.7659999999999999,524,8.9,6.8,4,100.8,5,160,364,33,3,1,1,5,134,23,0.146,2022-01-26
2018,Lavonte David,DaviLa00,TB,28,RLB,14,14,0,77,62,0.805,569,9.2,7.4,4,114.8,3.9,201,368,54,0,2,3.5,6,120,9,0.07,2022-01-26
2018,Luke Kuechly,KuecLu00,CAR,27,MLB,16,16,1,54,36,0.667,239,6.6,4.4,2,80.7,2.4,32,207,55,4,3,2,9,130,10,0.071,2022-01-26
2018,Blake Martinez,MartBl01,GB,24,LILB,16,16,0,61,45,0.738,410,9.1,6.7,5,118.9,3.6,138,272,61,5,1,5,11,144,12,0.077,2022-01-26
2018,Cory Littleton,LittCo01,LA,25,RILB,16,16,3,64,47,0.7340000000000001,536,11.4,8.4,3,94.3,7.1,255,281,58,4,0,4,8,125,10,0.07400000000000001,2022-01-26
2018,Roquan Smith,SmitRo07,CHI,21,RILB,16,14,1,82,60,0.732,587,9.8,7.2,2,95.9,4.3,233,354,36,4,0,5,9,121,13,0.09699999999999999,2022-01-26
2018,Tahir Whitehead,WhitTa00,LV,28,RLB,16,16,1,71,53,0.746,716,13.5,10.1,4,119.2,6.9,269,447,31,2,1,0,3,126,11,0.08,2022-01-26
2018,Jamal Adams,AdamJa00,NYJ,23,SS,16,16,1,60,33,0.55,405,12.3,6.8,1,74.7,9.8,235,170,69,2,4,3.5,10,115,12,0.094,2022-01-26
2018,Fred Warner,WarnFr00,SF,22,MLB,16,16,0,75,45,0.6,475,10.6,6.3,3,91.8,5.1,171,304,51,2,2,0,4,124,13,0.095,2022-01-26
2018,Bobby Wagner,WagnBo00,SEA,28,MLB,15,15,1,69,46,0.667,475,10.3,6.9,0,80.3,6.1,182,293,41,1,4,1,6,138,1,0.006999999999999999,2022-01-26
2018,John Johnson,JohnJo10,LA,23,SS,16,16,4,56,38,0.679,391,10.3,7,4,81.8,8.6,243,148,15,0,2,0,2,119,8,0.063,2022-01-26
2018,Jaylon Smith,SmitJa05,DAL,23,MLB,16,16,0,58,46,0.7929999999999999,413,9,7.1,2,107.8,5.3,196,217,68,7,2,4,13,121,12,0.09,2022-01-26
2018,Mason Foster,FostMa00,WAS,29,RILB,16,16,2,77,59,0.7659999999999999,502,8.5,6.5,1,86.6,3.6,96,406,77,5,0,1,5,131,12,0.084,2022-01-26
2018,Anthony Hitchens,HitcAn00,KC,26,LILB,15,15,0,69,59,0.855,573,9.7,8.3,4,120.6,3.3,194,379,36,4,1,0,5,135,8,0.055999999999999994,2022-01-26
2018,Shawn Williams,WillSh02,CIN,27,SS,16,16,5,60,41,0.6829999999999999,556,13.6,9.3,7,101.8,10.4,391,165,19,2,1,1,4,110,10,0.083,2022-01-26
2018,Ha Ha Clinton-Dix,ClinHa00,2TM,26,NA,16,16,3,39,26,0.667,333,12.8,8.5,1,69.7,10.3,209,124,16,0,1,1,2,93,9,0.08800000000000001,2022-01-26
2018,Todd Davis,DaviTo01,DEN,26,LILB,16,16,1,57,46,0.807,436,9.5,7.6,2,102.9,3.3,118,318,42,2,4,0.5,7,114,15,0.11599999999999999,2022-01-26
2018,Tremaine Edmunds,EdmuTr01,BUF,20,MLB,15,15,2,93,73,0.785,634,8.7,6.8,2,93.3,3.9,222,412,37,4,5,2,11,121,24,0.166,2022-01-26
2018,Avery Williamson,WillAv00,NYJ,26,RILB,16,16,1,67,48,0.716,513,10.7,7.7,3,102.4,5.3,242,271,71,5,0,3,8,120,5,0.04,2022-01-26
2018,Kiko Alonso,AlonKi00,MIA,28,LLB,15,15,3,69,45,0.652,518,11.5,7.5,5,93.7,6,241,277,50,1,3,0,4,125,12,0.08800000000000001,2022-01-26
2018,Malcolm Jenkins,JenkMa99,PHI,31,FS,16,16,1,69,48,0.696,431,9,6.2,2,89.7,8.3,202,229,40,2,0,1,3,97,12,0.11,2022-01-26
2018,Budda Baker,BakeBu00,ARI,22,SS,14,13,0,71,55,0.775,514,9.3,7.2,2,106.2,3.5,134,380,58,8,1,2,12,102,10,0.08900000000000001,2022-01-26
2018,Danny Trevathan,TrevDa00,CHI,28,LILB,16,16,2,64,42,0.6559999999999999,389,9.3,6.1,5,95.1,5.3,128,261,54,4,3,2,9,102,10,0.08900000000000001,2022-01-26
2018,Myles Jack,JackMy00,JAX,23,MLB,16,16,1,49,37,0.755,380,10.3,7.8,1,95.6,4.4,157,223,47,2,1,2.5,6,107,12,0.10099999999999999,2022-01-26
2018,Derwin James,JameDe00,LAC,22,FS,16,16,3,73,49,0.6709999999999999,480,9.8,6.6,3,82,6.7,151,329,52,5,2,3.5,11,105,17,0.139,2022-01-26
2018,Demario Davis,DaviDe00,NO,29,LLB,16,16,0,67,53,0.7909999999999999,482,9.1,7.2,3,111.6,2.7,134,348,84,4,6,5,15,110,14,0.113,2022-01-26
2018,Jessie Bates III,BateJe00,CIN,21,FS,16,16,3,49,31,0.633,489,15.8,10,1,77.7,13.3,288,201,0,0,0,0,0,111,10,0.083,2022-01-26
2018,Jamie Collins,CollJa00,CLE,29,RLB,16,16,1,75,56,0.747,523,9.3,7,2,96.7,4.1,218,305,95,3,3,4,10,104,18,0.14800000000000002,2022-01-26
2018,Zach Cunningham,CunnZa00,HOU,24,RILB,14,14,1,67,51,0.7609999999999999,466,9.1,7,3,103.2,6.2,220,246,26,2,1,0,3,107,16,0.13,2022-01-26
2018,Jarrad Davis,DaviJa01,DET,24,MLB,16,16,0,52,36,0.6920000000000001,287,8,5.5,2,95.6,1.9,78,209,57,7,4,6,17,100,18,0.153,2022-01-26
2018,Jordan Poyer,PoyeJo00,BUF,27,FS,16,16,4,39,26,0.667,396,15.2,10.2,4,94.6,12.4,277,119,26,0,1,2,3,100,15,0.13,2022-01-26
2018,Damarious Randall,RandDa00,CLE,26,SS,15,15,4,60,36,0.6,556,15.4,9.3,3,79.6,15.5,387,169,8,1,0,0,1,85,10,0.105,2022-01-26
2018,Justin Simmons,SimmJu00,DEN,25,FS,16,16,3,76,54,0.711,665,12.3,8.8,3,94.5,9.3,405,260,17,2,0,0,2,97,9,0.085,2022-01-26
2018,Kareem Jackson,JackKa99,HOU,30,RCB,16,16,2,87,57,0.655,660,11.6,7.6,2,86.4,8.4,397,263,15,1,0,1,2,87,13,0.13,2022-01-26
2018,Tyrann Mathieu,MathTy00,HOU,26,SS,16,16,2,79,52,0.6579999999999999,590,11.3,7.5,5,98.6,8.1,324,266,27,1,1,3,5,89,8,0.08199999999999999,2022-01-26
2018,C.J. Mosley,MoslC.00,BAL,26,LILB,15,15,1,59,37,0.627,348,9.4,5.9,3,88.8,5.1,204,144,115,4,1,0.5,6,105,7,0.063,2022-01-26
2018,Justin Reid,ReidJu00,HOU,21,FS,16,12,3,43,28,0.6509999999999999,474,16.9,11,3,96.5,13.7,348,126,8,1,1,0,2,88,7,0.07400000000000001,2022-01-26
2018,Zach Brown,BrowZa00,WAS,29,LILB,16,12,0,49,36,0.735,265,7.4,5.4,0,85.8,2.6,85,180,30,3,1,1,5,96,7,0.068,2022-01-26
2018,Raekwon McMillan,McMiRa02,MIA,23,MLB,16,16,0,39,32,0.821,374,11.7,9.6,6,146.2,5,185,189,20,2,0,0,2,105,9,0.079,2022-01-26
2018,Anthony Walker,WalkAn01,IND,23,MLB,15,14,1,51,37,0.725,338,9.1,6.6,4,108.1,3.5,132,206,18,0,0,1,1,105,15,0.125,2022-01-26
2018,Wesley Woodyard,WoodWe20,TEN,32,LILB,14,14,0,45,30,0.667,331,11,7.4,1,95.7,4.5,162,169,40,2,1,4.5,8,113,11,0.08900000000000001,2022-01-26
2018,Nigel Bradham,BradNi00,PHI,29,RLB,15,15,0,69,50,0.725,463,9.3,6.7,2,100.1,3.3,114,349,42,2,2,2,6,97,10,0.09300000000000001,2022-01-26
2018,Landon Collins,CollLa00,NYG,24,SS,12,12,0,59,40,0.6779999999999999,530,13.3,9,3,113,8.6,338,192,22,3,2,0,5,96,9,0.086,2022-01-26
2018,Adoree' Jackson,JackAd00,TEN,23,RCB,16,13,2,115,65,0.565,831,12.8,7.2,6,89.4,12.3,586,245,8,0,0,0,0,73,7,0.08800000000000001,2022-01-26
2018,Harrison Smith,SmitHa00,MIN,29,FS,16,16,3,48,27,0.563,307,11.4,6.4,2,63.5,10.5,223,84,32,4,1,3,8,84,4,0.045,2022-01-26
2018,Tre Boston,BostTr00,ARI,26,db,14,13,3,45,25,0.556,357,14.3,7.9,5,90.7,11.8,240,117,12,1,1,0,2,79,9,0.102,2022-01-26
2018,Bradley McDougald,McDoBr01,SEA,28,SS,16,16,3,60,46,0.767,535,11.6,8.9,5,110.1,5.9,225,310,13,1,0,0,1,78,7,0.08199999999999999,2022-01-26
2018,Adrian Phillips,PhilAd00,LAC,26,db,16,7,1,65,38,0.585,471,12.4,7.2,4,95.1,9.1,297,174,8,1,0,0,1,94,4,0.040999999999999995,2022-01-26
2018,Jayon Brown,BrowJa06,TEN,23,RILB,16,9,1,56,35,0.625,274,7.8,4.9,0,67.1,3.9,100,174,71,2,3,6,12,97,10,0.09300000000000001,2022-01-26
2018,Quandre Diggs,DiggQu00,DET,25,SS,16,16,3,63,40,0.635,537,13.4,8.5,3,86.5,9.7,348,189,8,0,1,0,1,78,13,0.14300000000000002,2022-01-26
2018,Kendall Fuller,FullKe00,KC,23,LCB,15,15,2,113,76,0.6729999999999999,802,10.6,7.1,2,86.2,8.8,457,345,16,1,0,0,1,82,10,0.109,2022-01-26
2018,Ron Parker,ParkRo01,KC,31,FS,15,14,2,48,34,0.708,520,15.3,10.8,3,109.7,14.2,370,150,7,3,0,1,4,77,7,0.083,2022-01-26
2018,Vonn Bell,BellVo00,NO,24,ss,16,8,0,64,44,0.688,582,13.2,9.1,4,118.1,7.7,354,228,27,2,2,1,5,89,7,0.073,2022-01-26
2018,De'Vondre Campbell,CampDe00,ATL,25,MLB,16,13,0,63,44,0.698,437,9.9,6.9,3,105.1,4.5,163,274,57,2,0,1.5,4,94,4,0.040999999999999995,2022-01-26
2018,Jeff Heath,HeatJe00,DAL,27,SS,16,16,1,60,37,0.617,464,12.5,7.7,1,84.3,9.9,227,237,3,2,0,0,2,85,14,0.141,2022-01-26
2018,Donte Jackson,JackDo02,CAR,23,RCB,16,16,4,78,46,0.59,789,17.2,10.1,6,97.6,12.7,540,249,3,0,0,1,1,74,15,0.16899999999999998,2022-01-26
2018,Eric Kendricks,KendEr00,MIN,26,MLB,14,14,2,66,46,0.6970000000000001,524,11.4,7.9,2,90.7,4.5,170,354,39,6,0,1,7,108,8,0.069,2022-01-26
2018,T.J. McDonald,McDoTJ00,MIA,27,FS,14,14,3,46,29,0.63,400,13.8,8.7,4,92.7,11.1,237,163,11,2,0,0,2,86,12,0.122,2022-01-26
2018,Benardrick McKinney,McKiBe00,HOU,26,LILB,16,16,1,43,28,0.6509999999999999,248,8.9,5.8,2,86.2,4,66,182,55,1,3,1.5,6,105,13,0.11,2022-01-26
2018,Kenny Moore,MoorKe03,IND,23,LCB,15,15,3,87,62,0.713,527,8.5,6.1,2,80,6.4,246,281,40,2,0,1.5,4,77,11,0.125,2022-01-26
2018,Curtis Riley,RileCu00,NYG,26,FS,16,16,4,44,26,0.591,465,17.9,10.6,3,80.2,16.6,297,168,14,1,1,0,2,75,18,0.19399999999999998,2022-01-26
2018,Eli Apple,ApplEl00,2TM,23,NA,15,15,2,118,57,0.483,869,15.2,7.4,3,74.4,12.7,619,250,0,0,0,0,0,75,15,0.16699999999999998,2022-01-26
2018,Kevin Byard,ByarKe01,TEN,25,FS,16,16,4,40,20,0.5,214,10.7,5.4,1,34.8,10.2,151,63,21,2,1,2,5,90,7,0.07200000000000001,2022-01-26
2018,Jalen Ramsey,RamsJa00,JAX,24,LCB,16,16,3,113,61,0.54,856,14,7.6,3,76.4,13,586,270,0,0,0,0,0,65,5,0.071,2022-01-26
2018,Nick Vigil,VigiNi00,CIN,25,LLB,11,10,0,53,40,0.755,393,9.8,7.4,1,102.2,3.8,95,298,38,3,1,0,4,84,10,0.106,2022-01-26
2018,Jaire Alexander,AlexJa00,GB,21,LCB,13,11,1,91,59,0.648,818,13.9,9,3,100,11,577,241,11,1,0,0.5,2,66,8,0.10800000000000001,2022-01-26
2018,Jatavis Brown,BrowJa05,LAC,24,LLB,15,10,0,69,54,0.7829999999999999,471,8.7,6.8,1,99.9,4.1,217,254,18,2,0,1,3,97,16,0.142,2022-01-26
2018,Clayton Geathers,GeatCl00,IND,26,SS,12,12,0,43,29,0.674,283,9.8,6.6,1,93.5,5.6,130,153,10,2,2,0,4,89,10,0.10099999999999999,2022-01-26
2018,Jordan Hicks,HickJo00,PHI,26,MLB,12,12,0,45,32,0.711,370,11.6,8.2,2,110.4,4.5,135,235,47,1,0,3,5,91,5,0.052000000000000005,2022-01-26
2018,Jordan Whitehead,WhitJo03,TB,21,SS,15,11,0,42,29,0.69,334,11.5,8,1,100.7,12,272,62,5,0,0,0,0,76,13,0.146,2022-01-26
2018,Malcolm Butler,ButlMa01,TEN,28,db,16,11,3,99,63,0.636,840,13.3,8.5,7,101.4,12.1,622,218,4,1,0,1,2,69,7,0.092,2022-01-26
2018,Pierre Desir,DesiPi00,IND,28,RCB,16,12,1,83,45,0.542,624,13.9,7.5,3,85.6,9.9,367,257,2,0,0,0,0,79,3,0.037000000000000005,2022-01-26
2018,Damontae Kazee,KazeDa00,ATL,25,SS,16,15,7,30,16,0.5329999999999999,256,16,8.5,4,82.1,11.8,189,67,1,0,0,0,0,82,13,0.13699999999999998,2022-01-26
2018,Adrian Amos,AmosAd00,CHI,25,FS,16,16,2,54,33,0.611,299,9.1,5.5,2,73,9.1,219,80,4,2,0,1,3,73,8,0.099,2022-01-26
2018,Sean Davis,DaviSe00,PIT,25,FS,15,15,1,49,27,0.551,457,16.9,9.3,5,112.4,12.6,272,185,4,0,1,0,1,80,15,0.158,2022-01-26
2018,Janoris Jenkins,JenkJa03,NYG,30,RCB,16,16,2,101,63,0.624,786,12.5,7.8,6,98,11.1,587,199,2,0,0,0,0,70,15,0.17600000000000002,2022-01-26
2018,Devin McCourty,McCoDe99,NE,31,FS,16,16,1,52,32,0.615,375,11.7,7.2,6,113.9,8.8,258,117,9,2,0,0,2,82,5,0.057,2022-01-26
2018,James Bradberry,BradJa00,CAR,25,LCB,16,16,1,113,50,0.442,802,16,7.1,6,82.5,13.6,605,197,3,0,0,1,1,70,4,0.054000000000000006,2022-01-26
2018,T.J. Carrie,CarrTr00,CLE,28,RCB,16,8,1,93,52,0.5589999999999999,637,12.3,6.8,1,76.3,10.4,355,282,9,2,0,1,3,74,9,0.10800000000000001,2022-01-26
2018,Lamarcus Joyner,JoynLa00,LA,28,FS,15,15,1,35,19,0.5429999999999999,279,14.7,8,2,87.7,12.5,211,68,7,1,0,1,2,78,6,0.071,2022-01-26
2018,Steven Nelson,NelsSt01,KC,25,RCB,16,16,4,115,59,0.513,766,13,6.7,5,72.6,13.2,574,192,1,0,0,0,0,68,13,0.16,2022-01-26
2018,Alec Ogletree,OgleAl00,NYG,27,RILB,13,13,5,63,48,0.762,395,8.2,6.3,3,74.5,4.4,183,212,73,4,3,1,8,93,16,0.147,2022-01-26
2018,Glover Quin,QuinGl99,DET,32,FS,16,16,0,42,28,0.667,400,14.3,9.5,3,121.1,10.5,254,146,8,0,1,1,2,74,7,0.086,2022-01-26
2018,Prince Amukamara,AmukPr00,CHI,29,RCB,15,15,3,89,51,0.573,603,11.8,6.8,3,75.3,11.9,429,174,0,0,0,0,0,66,3,0.043,2022-01-26
2018,Chidobe Awuzie,AwuzCh00,DAL,23,LCB,15,14,1,95,54,0.568,770,14.3,8.1,5,96.4,12,611,159,1,1,0,0,1,71,9,0.113,2022-01-26
2018,Jerome Baker,BakeJe00,MIA,22,RLB,16,11,1,54,40,0.741,494,12.4,9.1,1,100.4,5.1,137,357,34,0,1,3,4,79,11,0.122,2022-01-26
2018,Reshad Jones,JoneRe99,MIA,30,SS,14,13,3,41,23,0.561,316,13.7,7.7,2,66.7,11.8,224,92,11,1,1,0,2,72,6,0.077,2022-01-26
2018,Joe Schobert,SchoJo00,CLE,25,MLB,13,13,1,47,28,0.596,344,12.3,7.3,2,87.5,8.5,220,124,88,10,1,3,17,103,24,0.18899999999999997,2022-01-26
2018,Byron Jones,JoneBy00,DAL,26,RCB,16,16,0,80,42,0.525,586,14,7.3,2,84.7,13.6,452,134,3,0,0,0,0,67,4,0.055999999999999994,2022-01-26
2018,Foyesade Oluokun,OluoFo00,ATL,23,mlb,16,7,0,43,37,0.86,343,9.3,8,2,115.4,6.6,155,188,13,2,2,0,4,91,12,0.11699999999999999,2022-01-26
2018,Lorenzo Alexander,AlexLo99,BUF,35,LLB,16,8,2,28,19,0.679,129,6.8,4.6,0,48.1,2.1,14,115,39,10,4,6.5,21,74,8,0.098,2022-01-26
2018,Terrell Edmunds,EdmuTe00,PIT,21,SS,16,15,1,42,25,0.595,336,13.4,8,1,83,8.9,222,114,25,2,2,1,5,78,5,0.06,2022-01-26
2018,Tre Flowers,FlowTr01,SEA,23,RCB,15,15,0,90,57,0.633,805,14.1,8.9,4,106.9,11.9,517,288,1,0,0,0,0,67,10,0.13,2022-01-26
2018,Shaquill Griffin,GrifSh00,SEA,23,LCB,16,16,2,86,57,0.6629999999999999,781,13.7,9.1,5,104.8,12,539,242,2,0,0,0,0,62,10,0.139,2022-01-26
2018,Desmond Trufant,TrufDe00,ATL,28,RCB,16,16,0,98,58,0.5920000000000001,612,10.6,6.2,3,87.6,11.1,429,183,4,3,0,1,4,66,4,0.057,2022-01-26
2018,Kyle Van Noy,VanNKy00,NE,27,MLB,16,16,1,41,32,0.78,267,8.3,6.5,0,83.6,3.7,90,177,109,9,5,3.5,18,92,16,0.14800000000000002,2022-01-26
2018,Darqueze Dennard,DennDa00,CIN,27,db,13,9,0,69,49,0.71,538,11,7.8,1,98.6,7.4,319,219,8,1,0,0,1,68,6,0.081,2022-01-26
2018,Elijah Lee,LeexEl00,SF,22,rlb,16,5,0,38,33,0.868,301,9.1,7.9,0,99.7,5.3,147,154,17,0,1,1,2,65,4,0.057999999999999996,2022-01-26
2018,Jason McCourty,McCoJa99,NE,31,LCB,16,12,1,99,52,0.525,790,15.2,8,5,91.7,11.8,516,274,5,0,0,0,0,70,4,0.054000000000000006,2022-01-26
2018,Logan Ryan,RyanLo00,TEN,27,LCB,14,14,0,64,43,0.672,515,12,8,2,102,9.2,283,232,36,5,1,4,10,76,3,0.038,2022-01-26
2018,Eric Weddle,WeddEr99,BAL,33,FS,16,16,0,39,25,0.6409999999999999,265,10.6,6.8,1,92.4,10.3,172,93,28,1,2,1,4,68,7,0.09300000000000001,2022-01-26
2018,Calais Campbell,CampCa99,JAX,32,RDE,16,16,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,9,8,10.5,28,72,7,0.08900000000000001,2022-01-26
2018,Tony Jefferson,JeffTo00,BAL,26,SS,14,14,1,51,31,0.608,416,13.4,8.2,2,91.6,9.7,325,91,18,0,1,1,2,74,9,0.10800000000000001,2022-01-26
2018,Brian Poole,PoolBr01,ATL,26,RLB,16,9,3,77,44,0.5710000000000001,564,12.8,7.3,5,85.6,7.4,294,270,29,0,2,3,5,74,15,0.16899999999999998,2022-01-26
2018,Haason Reddick,ReddHa00,ARI,24,LLB,16,12,0,48,35,0.7290000000000001,281,8,5.9,0,87.2,2,71,210,85,2,3,4,9,80,11,0.121,2022-01-26
2018,Jahleel Addae,AddaJa00,LAC,28,SS,16,16,1,40,26,0.65,578,22.2,14.5,0,97.9,18.3,456,122,6,2,0,1,3,75,13,0.14800000000000002,2022-01-26
2018,Josh Bynes,ByneJo00,ARI,29,MLB,11,11,0,46,36,0.7829999999999999,378,10.5,8.2,3,122.6,5.3,123,255,32,1,1,2,4,75,8,0.096,2022-01-26
2018,Patrick Chung,ChunPa99,NE,31,SS,15,14,1,80,51,0.638,515,10.1,6.4,4,93.5,7.8,276,239,42,3,1,0.5,5,84,6,0.067,2022-01-26
2018,Damon Harrison,HarrDa03,2TM,30,NA,17,16,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,2,3,3.5,9,81,2,0.024,2022-01-26
2018,Rashaan Melvin,MelvRa00,LV,29,lcb,14,7,1,73,40,0.5479999999999999,629,15.7,8.6,4,96.2,12,436,193,3,1,0,0,1,56,5,0.08199999999999999,2022-01-26
2018,Matt Milano,MilaMa00,BUF,24,RLB,13,13,3,46,26,0.565,284,10.9,6.2,3,69.5,5.1,82,202,39,3,2,1,6,78,20,0.204,2022-01-26
2018,Jabrill Peppers,PeppJa00,CLE,23,FS,16,16,1,48,29,0.604,368,12.7,7.7,5,110.4,9.4,206,162,51,1,3,1,5,79,11,0.122,2022-01-26
2018,Buster Skrine,SkriBu00,NYJ,29,db,14,11,0,75,49,0.653,566,11.6,7.5,4,105.7,7.5,296,270,19,0,0,0.5,1,58,10,0.147,2022-01-26
2018,B.W. Webb,WebbBW00,NYG,28,LCB,16,13,1,73,41,0.562,553,13.5,7.6,2,83.9,13.4,400,153,13,2,0,1,3,59,3,0.048,2022-01-26
2018,Minkah Fitzpatrick,FitzMi00,MIA,22,ss,16,11,2,69,39,0.565,456,11.7,6.6,0,64.6,10.3,238,218,18,1,0,0,1,80,11,0.121,2022-01-26
2018,Joe Haden,HadeJo99,PIT,29,LCB,15,15,2,105,53,0.505,581,11,5.5,4,72,12,407,174,1,0,0,0,0,63,8,0.113,2022-01-26
2018,Danielle Hunter,HuntDa01,MIN,24,LDE,16,16,0,2,2,1,26,13,13,0,118.7,2.5,5,21,0,20,2,14.5,38,72,8,0.1,2022-01-26
2018,Shaq Thompson,ThomSh01,CAR,24,LLB,14,11,0,48,35,0.7290000000000001,255,7.3,5.3,1,91.9,3.1,115,140,47,7,2,3.5,13,80,10,0.111,2022-01-26
2018,Bobby McCain,McCaBo01,MIA,25,RCB,14,13,1,72,50,0.6940000000000001,668,13.4,9.3,7,125.2,8.7,398,270,6,0,0,2,2,61,11,0.153,2022-01-26
2018,Eric Reid,ReidEr00,CAR,27,SS,13,13,1,35,20,0.5710000000000001,358,17.9,10.2,2,99.5,12.1,257,101,16,2,0,1,3,71,10,0.12300000000000001,2022-01-26
2018,T.J. Watt,WattT.00,PIT,24,LOLB,16,16,0,27,22,0.815,198,9,7.3,1,109.6,5,70,128,46,18,7,13,38,68,14,0.171,2022-01-26
2018,Vince Williams,WillVi01,PIT,29,RILB,14,14,1,39,25,0.6409999999999999,234,9.4,6,2,86.9,5.2,85,149,70,3,4,4.5,12,76,11,0.126,2022-01-26
2018,Johnathan Joseph,JoseJo20,HOU,34,LCB,14,14,2,91,55,0.604,669,12.2,7.4,4,88.6,10,453,216,1,0,0,0,0,58,16,0.21600000000000003,2022-01-26
2018,Marshon Lattimore,LattMa01,NO,22,RCB,16,16,2,90,58,0.644,880,15.2,9.8,3,98.4,12.9,608,272,4,0,0,0,0,59,6,0.092,2022-01-26
2018,Marcus Williams,WillMa06,NO,22,FS,16,16,2,31,17,0.5479999999999999,343,20.2,11.1,4,106.6,16.9,277,66,5,0,0,1,1,59,4,0.063,2022-01-26
2018,Rasul Douglas,DougRa00,PHI,24,lcb,16,7,3,76,53,0.6970000000000001,678,12.8,8.9,4,98.5,11,439,239,0,0,0,0,0,58,3,0.049,2022-01-26
2018,Christian Jones,JoneCh05,DET,27,RLB,16,16,0,30,23,0.767,239,10.4,8,3,132.5,4.1,86,153,30,1,3,1,5,69,4,0.055,2022-01-26
2018,Jason Pierre-Paul,PierJa99,TB,29,RDE,16,16,0,2,2,1,10,5,5,0,87.5,4,8,2,0,12,5,12.5,30,58,10,0.147,2022-01-26
2018,Mike Adams,AdamMi21,CAR,37,FS,16,16,3,41,30,0.732,539,18,13.1,4,117.2,11.6,381,158,19,2,0,0,2,75,7,0.085,2022-01-26
2018,Desmond King,KingDe01,LAC,24,DB,16,8,3,87,64,0.736,508,7.9,5.8,2,81,4.5,140,368,14,2,1,0,3,62,10,0.139,2022-01-26
2018,J.J. Watt,WattJ.00,HOU,29,LDE,16,16,0,2,1,0.5,1,1,0.5,0,56.2,-3.5,-2,3,0,32,11,16,60,61,8,0.11599999999999999,2022-01-26
2018,Jonathan Bostic,BostJo00,PIT,27,LILB,16,14,0,40,30,0.75,331,11,8.3,2,115.7,5.8,136,195,54,5,1,2.5,9,73,2,0.027000000000000003,2022-01-26
2018,A.J. Bouye,BouyA.00,JAX,27,RCB,13,13,1,66,42,0.636,420,10,6.4,0,75.3,9.4,282,138,0,0,0,0,0,54,6,0.1,2022-01-26
2018,Thomas Davis,DaviTh20,CAR,35,RLB,12,12,0,45,35,0.778,324,9.3,7.2,2,111.5,4.4,124,200,50,1,2,0,3,79,7,0.081,2022-01-26
2018,Reggie Ragland,RaglRe00,KC,25,RILB,16,15,1,23,17,0.7390000000000001,228,13.4,9.9,1,101.4,4.6,70,158,12,2,0,0.5,3,86,14,0.14,2022-01-26
2018,Darian Stewart,StewDa00,DEN,30,SS,14,14,2,35,25,0.7140000000000001,430,17.2,12.3,2,108,8.4,159,271,14,2,0,1,4,60,9,0.13,2022-01-26
2018,Alex Anzalone,AnzaAl00,NO,24,mlb,16,7,1,32,25,0.7809999999999999,238,9.5,7.4,0,84.6,5,112,126,47,4,3,2,9,59,5,0.078,2022-01-26
2018,Kyle Fuller,FullKy00,CHI,26,LCB,16,16,7,121,68,0.562,808,11.9,6.7,4,63.7,10.8,571,237,0,0,0,0,0,55,5,0.083,2022-01-26
2018,Patrick Peterson,PetePa00,ARI,28,LCB,16,16,2,60,35,0.583,417,11.9,7,4,88,10.3,261,156,3,1,0,1,2,54,6,0.1,2022-01-26
2018,Bradley Roby,RobyBr00,DEN,26,LCB,15,15,1,92,58,0.63,847,14.6,9.2,7,113.8,10.6,481,366,2,0,0,0,0,50,13,0.20600000000000002,2022-01-26
2018,Briean Boddy-Calhoun,BoddBr01,CLE,25,db,16,8,0,65,45,0.6920000000000001,579,12.9,8.9,1,102,6.8,301,278,14,0,3,0,3,56,9,0.138,2022-01-26
2018,DeForest Buckner,BuckDe00,SF,24,RDT,16,16,0,1,1,1,6,6,6,0,91.7,1,1,5,0,15,6,12,34,67,6,0.08199999999999999,2022-01-26
2018,Morris Claiborne,ClaiMo00,NYJ,28,RCB,15,15,2,94,49,0.521,704,14.4,7.5,4,82,12.8,489,215,0,0,0,0,0,57,9,0.136,2022-01-26
2018,Tashaun Gipson,GipsTa00,JAX,28,FS,16,16,1,46,24,0.522,341,14.2,7.4,4,96.4,11,195,146,15,2,1,0,3,54,8,0.129,2022-01-26
2018,B.J. Goodson,GoodB.00,NYG,25,LILB,15,13,2,30,19,0.633,170,8.9,5.7,0,50.7,2.8,54,116,19,1,3,0.5,5,61,5,0.076,2022-01-26
2018,Mike Hilton,HiltMi01,PIT,24,NA,15,2,1,68,41,0.603,428,10.4,6.3,2,82.2,7.4,265,163,47,1,3,1,5,57,4,0.066,2022-01-26
