player,url,type,position,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct,pfr_game_id,season
Chester Rogers,/players/R/RogeCh02.htm,away,WR,46,66,0,0,2,8,201911030pit,2019
Parris Campbell,/players/C/CampPa00.htm,away,WR,43,61,0,0,5,19,201911030pit,2019
Marlon Mack,/players/M/MackMa00.htm,away,RB,39,56,0,0,0,0,201911030pit,2019
Eric Ebron,/players/E/EbroEr00.htm,away,TE,24,34,0,0,0,0,201911030pit,2019
Mo Alie-Cox,/players/A/AlieMo00.htm,away,TE,21,30,0,0,4,15,201911030pit,2019
Ryan Kelly,/players/K/KellRy00.htm,away,C,21,30,0,0,0,0,201911030pit,2019
Nyheim Hines,/players/H/HineNy00.htm,away,RB,20,29,0,0,2,8,201911030pit,2019
Deon Cain,/players/C/CainDe00.htm,away,WR,20,29,0,0,0,0,201911030pit,2019
Jacoby Brissett,/players/B/BrisJa00.htm,away,QB,15,21,0,0,0,0,201911030pit,2019
Jordan Wilkins,/players/W/WilkJo01.htm,away,RB,13,19,0,0,16,62,201911030pit,2019
Joe Haeg,/players/H/HaegJo00.htm,away,G,4,6,0,0,4,15,201911030pit,2019
Darius Leonard,/players/L/LeonDa00.htm,away,LB,0,0,62,100,6,23,201911030pit,2019
Rock Ya-Sin,/players/Y/Ya-SRo00.htm,away,CB,0,0,61,98,12,46,201911030pit,2019
Kenny Moore,/players/M/MoorKe03.htm,away,CB,0,0,61,98,0,0,201911030pit,2019
Malik Hooker,/players/H/HookMa00.htm,away,FS,0,0,55,89,0,0,201911030pit,2019
Jabaal Sheard,/players/S/SheaJa00.htm,away,DE,0,0,46,74,6,23,201911030pit,2019
Anthony Walker,/players/W/WalkAn01.htm,away,LB,0,0,45,73,10,38,201911030pit,2019
Justin Houston,/players/H/HousJu00.htm,away,LB,0,0,42,68,0,0,201911030pit,2019
Grover Stewart,/players/S/StewGr00.htm,away,NT,0,0,40,65,10,38,201911030pit,2019
Marvell Tell III,/players/T/TellMa00.htm,away,CB,0,0,36,58,13,50,201911030pit,2019
Denico Autry,/players/A/AutrDe00.htm,away,DT,0,0,36,58,6,23,201911030pit,2019
Khari Willis,/players/W/WillKh00.htm,away,SS,0,0,36,58,0,0,201911030pit,2019
Clayton Geathers,/players/G/GeatCl00.htm,away,SS,0,0,33,53,3,12,201911030pit,2019
Ben Banogu,/players/B/BanoBe00.htm,away,DE,0,0,33,53,0,0,201911030pit,2019
Margus Hunt,/players/H/HuntMa00.htm,away,DT,0,0,27,44,10,38,201911030pit,2019
Bobby Okereke,/players/O/OkerBo00.htm,away,LB,0,0,26,42,11,42,201911030pit,2019
Al-Quadin Muhammad,/players/M/MuhaAl00.htm,away,DE,0,0,19,31,11,42,201911030pit,2019
George Odum,/players/O/OdumGe00.htm,away,FS,0,0,18,29,22,85,201911030pit,2019
Trevon Coley,/players/C/ColeTr01.htm,away,DT,0,0,4,6,0,0,201911030pit,2019
Matthew Adams,/players/A/AdamMa00.htm,away,LB,0,0,1,2,22,85,201911030pit,2019
Shakial Taylor,/players/T/TaylSh00.htm,away,DB,0,0,1,2,0,0,201911030pit,2019
Zaire Franklin,/players/F/FranZa00.htm,away,LB,0,0,0,0,22,85,201911030pit,2019
Ashton Dulin,/players/D/DuliAs00.htm,away,WR,0,0,0,0,15,58,201911030pit,2019
E.J. Speed,/players/S/SpeeEJ00.htm,away,LB,0,0,0,0,13,50,201911030pit,2019
Rigoberto Sanchez,/players/S/SancRi00.htm,away,P,0,0,0,0,12,46,201911030pit,2019
Rolan Milligan,/players/M/MillRo03.htm,away,SS,0,0,0,0,12,46,201911030pit,2019
Luke Rhodes,/players/R/RhodLu00.htm,away,LS,0,0,0,0,7,27,201911030pit,2019
Adam Vinatieri,/players/V/vinatada01.htm,away,K,0,0,0,0,4,15,201911030pit,2019
Mitchell Schwartz,/players/S/SchwMi00.htm,home,T,59,100,0,0,6,18,201911030kan,2019
Andrew Wylie,/players/W/WyliAn00.htm,home,G,59,100,0,0,6,18,201911030kan,2019
Austin Reiter,/players/R/ReitAu00.htm,home,C,59,100,0,0,6,18,201911030kan,2019
Martinas Rankin,/players/R/RankMa00.htm,home,T,59,100,0,0,6,18,201911030kan,2019
Tyreek Hill,/players/H/HillTy00.htm,home,WR,59,100,0,0,2,6,201911030kan,2019
Cameron Erving,/players/E/ErviCa00.htm,home,T,59,100,0,0,0,0,201911030kan,2019
Matt Moore,/players/M/MoorMa01.htm,home,QB,59,100,0,0,0,0,201911030kan,2019
Travis Kelce,/players/K/KelcTr00.htm,home,TE,57,97,0,0,0,0,201911030kan,2019
Sammy Watkins,/players/W/WatkSa00.htm,home,WR,53,90,0,0,0,0,201911030kan,2019
Damien Williams,/players/W/WillDa05.htm,home,RB,43,73,0,0,5,15,201911030kan,2019
Blake Bell,/players/B/BellBl00.htm,home,TE,30,51,0,0,17,50,201911030kan,2019
Demarcus Robinson,/players/R/RobiDe01.htm,home,WR,24,41,0,0,7,21,201911030kan,2019
Mecole Hardman,/players/H/HardMe00.htm,home,WR,11,19,0,0,15,44,201911030kan,2019
Darrel Williams,/players/W/WillDa10.htm,home,RB,10,17,0,0,14,41,201911030kan,2019
LeSean McCoy,/players/M/McCoLe01.htm,home,RB,6,10,0,0,0,0,201911030kan,2019
Anthony Sherman,/players/S/SherAn00.htm,home,FB,2,3,0,0,22,65,201911030kan,2019
Charvarius Ward,/players/W/WardCh01.htm,home,CB,0,0,70,100,11,32,201911030kan,2019
Juan Thornhill,/players/T/ThorJu00.htm,home,FS,0,0,70,100,6,18,201911030kan,2019
Tyrann Mathieu,/players/M/MathTy00.htm,home,SS,0,0,70,100,0,0,201911030kan,2019
Anthony Hitchens,/players/H/HitcAn00.htm,home,LB,0,0,59,84,5,15,201911030kan,2019
Damien Wilson,/players/W/WilsDa02.htm,home,LB,0,0,59,84,1,3,201911030kan,2019
Tanoh Kpassagnon,/players/K/KpasTa00.htm,home,DE,0,0,58,83,5,15,201911030kan,2019
Emmanuel Ogbah,/players/O/OgbaEm00.htm,home,DE,0,0,58,83,4,12,201911030kan,2019
Reggie Ragland,/players/R/RaglRe00.htm,home,LB,0,0,46,66,0,0,201911030kan,2019
Chris Jones,/players/J/JoneCh09.htm,home,DT,0,0,45,64,5,15,201911030kan,2019
Bashaud Breeland,/players/B/BreeBa00.htm,home,CB,0,0,43,62,1,3,201911030kan,2019
Derrick Nnadi,/players/N/NnadDe00.htm,home,DT,0,0,40,57,4,12,201911030kan,2019
Khalen Saunders,/players/S/SaunKh00.htm,home,DT,0,0,30,43,1,3,201911030kan,2019
Morris Claiborne,/players/C/ClaiMo00.htm,home,CB,0,0,27,39,0,0,201911030kan,2019
Daniel Sorensen,/players/S/SoreDa01.htm,home,FS,0,0,22,31,22,65,201911030kan,2019
Mike Pennel,/players/P/PennMi00.htm,home,NT,0,0,21,30,1,3,201911030kan,2019
Joey Ivie,/players/I/IvieJo00.htm,home,DT,0,0,21,30,0,0,201911030kan,2019
Rashad Fenton,/players/F/FentRa00.htm,home,CB,0,0,19,27,12,35,201911030kan,2019
Ben Niemann,/players/N/NiemBe00.htm,home,LB,0,0,8,11,15,44,201911030kan,2019
Jordan Lucas,/players/L/LucaJo00.htm,home,SS,0,0,3,4,26,76,201911030kan,2019
Dorian O'Daniel,/players/O/ODanDo00.htm,home,LB,0,0,0,0,27,79,201911030kan,2019
Byron Pringle,/players/P/PrinBy00.htm,home,WR,0,0,0,0,23,68,201911030kan,2019
Armani Watts,/players/W/WattAr00.htm,home,SS,0,0,0,0,23,68,201911030kan,2019
Darron Lee,/players/L/LeexDa00.htm,home,LB,0,0,0,0,23,68,201911030kan,2019
Harrison Butker,/players/B/ButkHa00.htm,home,K,0,0,0,0,12,35,201911030kan,2019
Dustin Colquitt,/players/C/ColqDu20.htm,home,P,0,0,0,0,11,32,201911030kan,2019
James Winchester,/players/W/WincJa00.htm,home,LS,0,0,0,0,11,32,201911030kan,2019
Deon Yelder,/players/Y/YeldDe00.htm,home,TE,0,0,0,0,7,21,201911030kan,2019
Nick Allegretti,/players/A/AlleNi00.htm,home,C,0,0,0,0,6,18,201911030kan,2019
Stefen Wisniewski,/players/W/WisnSt01.htm,home,G,0,0,0,0,6,18,201911030kan,2019
Josh Kline,/players/K/KlinJo01.htm,away,G,70,100,0,0,4,12,201911030kan,2019
Brian O'Neill,/players/O/ONeiBr00.htm,away,T,70,100,0,0,4,12,201911030kan,2019
Riley Reiff,/players/R/ReifRi00.htm,away,T,70,100,0,0,4,12,201911030kan,2019
Pat Elflein,/players/E/ElflPa00.htm,away,G,70,100,0,0,4,12,201911030kan,2019
Garrett Bradbury,/players/B/BradGa00.htm,away,C,70,100,0,0,0,0,201911030kan,2019
Kirk Cousins,/players/C/CousKi00.htm,away,QB,70,100,0,0,0,0,201911030kan,2019
Stefon Diggs,/players/D/DiggSt00.htm,away,WR,62,89,0,0,0,0,201911030kan,2019
Olabisi Johnson,/players/J/JohnOl00.htm,away,WR,58,83,0,0,6,18,201911030kan,2019
Dalvin Cook,/players/C/CookDa01.htm,away,RB,57,81,0,0,0,0,201911030kan,2019
Kyle Rudolph,/players/R/RudoKy00.htm,away,TE,54,77,0,0,4,12,201911030kan,2019
Irv Smith Jr.,/players/S/SmitIr01.htm,away,TE,43,61,0,0,14,41,201911030kan,2019
C.J. Ham,/players/H/HamxC.00.htm,away,FB,22,31,0,0,15,44,201911030kan,2019
Laquon Treadwell,/players/T/TreaLa00.htm,away,WR,19,27,0,0,0,0,201911030kan,2019
Tyler Conklin,/players/C/ConkTy00.htm,away,TE,14,20,0,0,9,26,201911030kan,2019
Ameer Abdullah,/players/A/AbduAm00.htm,away,RB,8,11,0,0,24,71,201911030kan,2019
Adam Thielen,/players/T/ThieAd00.htm,away,WR,7,10,0,0,0,0,201911030kan,2019
Alexander Mattison,/players/M/MattAl01.htm,away,RB,6,9,0,0,0,0,201911030kan,2019
Anthony Harris,/players/H/HarrAn01.htm,away,FS,0,0,59,100,14,41,201911030kan,2019
Harrison Smith,/players/S/SmitHa00.htm,away,SS,0,0,59,100,6,18,201911030kan,2019
Anthony Barr,/players/B/BarrAn00.htm,away,LB,0,0,59,100,6,18,201911030kan,2019
Eric Kendricks,/players/K/KendEr00.htm,away,LB,0,0,59,100,6,18,201911030kan,2019
Everson Griffen,/players/G/GrifEv99.htm,away,DE,0,0,54,92,6,18,201911030kan,2019
Xavier Rhodes,/players/R/RhodXa00.htm,away,CB,0,0,54,92,0,0,201911030kan,2019
Danielle Hunter,/players/H/HuntDa01.htm,away,DE,0,0,51,86,10,29,201911030kan,2019
Trae Waynes,/players/W/WaynTr00.htm,away,CB,0,0,50,85,0,0,201911030kan,2019
Linval Joseph,/players/J/JoseLi99.htm,away,NT,0,0,44,75,1,3,201911030kan,2019
Mike Hughes,/players/H/HughMi00.htm,away,CB,0,0,38,64,16,47,201911030kan,2019
Shamar Stephen,/players/S/StepSh00.htm,away,DT,0,0,38,64,6,18,201911030kan,2019
Mackensie Alexander,/players/A/AlexMa01.htm,away,CB,0,0,32,54,0,0,201911030kan,2019
Stephen Weatherly,/players/W/WeatSt00.htm,away,DE,0,0,17,29,17,50,201911030kan,2019
Ifeadi Odenigbo,/players/O/OdenIf00.htm,away,DE,0,0,16,27,0,0,201911030kan,2019
Jaleel Johnson,/players/J/JohnJa09.htm,away,NT,0,0,14,24,5,15,201911030kan,2019
Ben Gedeon,/players/G/GedeBe00.htm,away,LB,0,0,3,5,24,71,201911030kan,2019
Jayron Kearse,/players/K/KearJa00.htm,away,FS,0,0,1,2,24,71,201911030kan,2019
Eric Wilson,/players/W/WilsEr00.htm,away,LB,0,0,1,2,24,71,201911030kan,2019
Kentrell Brothers,/players/B/BrotKe00.htm,away,LB,0,0,0,0,24,71,201911030kan,2019
Kris Boyd,/players/B/BoydKr00.htm,away,CB,0,0,0,0,22,65,201911030kan,2019
Mike Boone,/players/B/BoonMi00.htm,away,RB,0,0,0,0,22,65,201911030kan,2019
Holton Hill,/players/H/HillHo00.htm,away,CB,0,0,0,0,12,35,201911030kan,2019
Austin Cutting,/players/C/CuttAu00.htm,away,LS,0,0,0,0,12,35,201911030kan,2019
Britton Colquitt,/players/C/ColqBr00.htm,away,P,0,0,0,0,12,35,201911030kan,2019
Dan Bailey,/players/B/BailDa00.htm,away,K,0,0,0,0,9,26,201911030kan,2019
Rashod Hill,/players/H/HillRa01.htm,away,T,0,0,0,0,4,12,201911030kan,2019
Dakota Dozier,/players/D/DoziDa00.htm,away,G,0,0,0,0,4,12,201911030kan,2019
Kolton Miller,/players/M/MillKo00.htm,home,T,70,100,0,0,6,23,201911030rai,2019
Richie Incognito,/players/I/IncoRi20.htm,home,G,70,100,0,0,6,23,201911030rai,2019
Gabe Jackson,/players/J/JackGa00.htm,home,G,70,100,0,0,6,23,201911030rai,2019
Andre James,/players/J/JameAn01.htm,home,T,70,100,0,0,0,0,201911030rai,2019
Derek Carr,/players/C/CarrDe02.htm,home,QB,70,100,0,0,0,0,201911030rai,2019
David Sharpe,/players/S/SharDa02.htm,home,T,64,91,0,0,6,23,201911030rai,2019
Zay Jones,/players/J/JoneZa00.htm,home,WR,64,91,0,0,0,0,201911030rai,2019
Tyrell Williams,/players/W/WillTy00.htm,home,WR,57,81,0,0,0,0,201911030rai,2019
Darren Waller,/players/W/WallDa01.htm,home,TE,55,79,0,0,0,0,201911030rai,2019
Josh Jacobs,/players/J/JacoJo01.htm,home,RB,42,60,0,0,0,0,201911030rai,2019
Foster Moreau,/players/M/MoreFo00.htm,home,TE,37,53,0,0,15,58,201911030rai,2019
Hunter Renfrow,/players/R/RenfHu00.htm,home,WR,37,53,0,0,0,0,201911030rai,2019
Jalen Richard,/players/R/RichJa01.htm,home,RB,22,31,0,0,0,0,201911030rai,2019
Alec Ingold,/players/I/IngoAl01.htm,home,FB,14,20,0,0,9,35,201911030rai,2019
Derek Carrier,/players/C/CarrDe00.htm,home,TE,10,14,0,0,21,81,201911030rai,2019
DeAndre Washington,/players/W/WashDe00.htm,home,RB,7,10,0,0,5,19,201911030rai,2019
Trent Brown,/players/B/BrowTr02.htm,home,T,6,9,0,0,0,0,201911030rai,2019
Marcell Ateman,/players/A/AtemMa00.htm,home,WR,4,6,0,0,0,0,201911030rai,2019
Trevor Davis,/players/D/DaviTr03.htm,home,WR,1,1,0,0,7,27,201911030rai,2019
Karl Joseph,/players/J/JoseKa00.htm,home,SS,0,0,69,100,10,38,201911030rai,2019
Tahir Whitehead,/players/W/WhitTa00.htm,home,LB,0,0,69,100,5,19,201911030rai,2019
Erik Harris,/players/H/HarrEr00.htm,home,SS,0,0,69,100,4,15,201911030rai,2019
Nicholas Morrow,/players/M/MorrNi00.htm,home,LB,0,0,68,99,7,27,201911030rai,2019
Maxx Crosby,/players/C/CrosMa00.htm,home,DE,0,0,64,93,7,27,201911030rai,2019
Trayvon Mullen,/players/M/MullTr00.htm,home,CB,0,0,60,87,6,23,201911030rai,2019
Lamarcus Joyner,/players/J/JoynLa00.htm,home,FS,0,0,57,83,0,0,201911030rai,2019
Daryl Worley,/players/W/WorlDa00.htm,home,CB,0,0,53,77,10,38,201911030rai,2019
Clelin Ferrell,/players/F/FerrCl00.htm,home,DE,0,0,45,65,1,4,201911030rai,2019
P.J. Hall,/players/H/HallP.00.htm,home,DT,0,0,37,54,1,4,201911030rai,2019
Johnathan Hankins,/players/H/HankJo00.htm,home,DT,0,0,36,52,4,15,201911030rai,2019
Maurice Hurst Jr.,/players/H/HursMa00.htm,home,DT,0,0,35,51,4,15,201911030rai,2019
Arden Key,/players/K/KeyxAr00.htm,home,DE,0,0,28,41,4,15,201911030rai,2019
Benson Mayowa,/players/M/MayoBe00.htm,home,DE,0,0,25,36,1,4,201911030rai,2019
Nevin Lawson,/players/L/LawsNe00.htm,home,CB,0,0,23,33,20,77,201911030rai,2019
William Compton,/players/C/CompWi00.htm,home,LB,0,0,12,17,13,50,201911030rai,2019
Terrell McClain,/players/M/McClTe00.htm,home,DT,0,0,7,10,0,0,201911030rai,2019
Kyle Wilber,/players/W/WilbKy00.htm,home,LB,0,0,2,3,20,77,201911030rai,2019
Dallin Leavitt,/players/L/LeavDa00.htm,home,SS,0,0,0,0,19,73,201911030rai,2019
Keisean Nixon,/players/N/NixoKe00.htm,home,CB,0,0,0,0,15,58,201911030rai,2019
Curtis Riley,/players/R/RileCu00.htm,home,FS,0,0,0,0,12,46,201911030rai,2019
Daniel Carlson,/players/C/CarlDa00.htm,home,K,0,0,0,0,12,46,201911030rai,2019
Trent Sieg,/players/S/SiegTr00.htm,home,LS,0,0,0,0,9,35,201911030rai,2019
AJ Cole III,/players/C/ColeAJ01.htm,home,P,0,0,0,0,9,35,201911030rai,2019
Erik Magnuson,/players/M/MagnEr00.htm,home,C,0,0,0,0,6,23,201911030rai,2019
Denzelle Good,/players/G/GoodDe01.htm,home,G,0,0,0,0,6,23,201911030rai,2019
Kenny Wiggins,/players/W/WiggKe00.htm,away,G,69,100,0,0,10,38,201911030rai,2019
Taylor Decker,/players/D/DeckTa00.htm,away,T,69,100,0,0,4,15,201911030rai,2019
Ricky Wagner,/players/W/WagnRi00.htm,away,T,69,100,0,0,4,15,201911030rai,2019
Frank Ragnow,/players/R/RagnFr00.htm,away,C,69,100,0,0,0,0,201911030rai,2019
Matthew Stafford,/players/S/StafMa00.htm,away,QB,69,100,0,0,0,0,201911030rai,2019
Joe Dahl,/players/D/DahlJo00.htm,away,G,66,96,0,0,4,15,201911030rai,2019
Marvin Jones,/players/J/JoneMa02.htm,away,WR,61,88,0,0,0,0,201911030rai,2019
Kenny Golladay,/players/G/GollKe00.htm,away,WR,57,83,0,0,0,0,201911030rai,2019
T.J. Hockenson,/players/H/HockTJ00.htm,away,TE,45,65,0,0,0,0,201911030rai,2019
Danny Amendola,/players/A/AmenDa00.htm,away,WR,42,61,0,0,0,0,201911030rai,2019
Ty Johnson,/players/J/JohnTy02.htm,away,RB,42,61,0,0,0,0,201911030rai,2019
J.D. McKissic,/players/M/McKiJ.00.htm,away,RB,26,38,0,0,0,0,201911030rai,2019
Logan Thomas,/players/T/ThomLo00.htm,away,TE,19,28,0,0,15,58,201911030rai,2019
Jesse James,/players/J/JameJe00.htm,away,TE,19,28,0,0,10,38,201911030rai,2019
Marvin Hall,/players/H/HallMa02.htm,away,WR,17,25,0,0,6,23,201911030rai,2019
Nick Bawden,/players/B/BawdNi00.htm,away,RB,9,13,0,0,16,62,201911030rai,2019
Tyrell Crosby,/players/C/CrosTy00.htm,away,T,5,7,0,0,4,15,201911030rai,2019
Paul Perkins,/players/P/PerkPa00.htm,away,RB,3,4,0,0,9,35,201911030rai,2019
Oday Aboushi,/players/A/AbouOd00.htm,away,G,3,4,0,0,4,15,201911030rai,2019
Will Harris,/players/H/HarrWi02.htm,away,SS,0,0,70,100,13,50,201911030rai,2019
Justin Coleman,/players/C/ColeJu01.htm,away,CB,0,0,68,97,5,19,201911030rai,2019
Darius Slay,/players/S/SlayDa00.htm,away,CB,0,0,68,97,0,0,201911030rai,2019
Tavon Wilson,/players/W/WilsTa00.htm,away,SS,0,0,66,94,2,8,201911030rai,2019
Jarrad Davis,/players/D/DaviJa01.htm,away,LB,0,0,63,90,6,23,201911030rai,2019
Devon Kennard,/players/K/KennDe00.htm,away,LB,0,0,61,87,0,0,201911030rai,2019
Christian Jones,/players/J/JoneCh05.htm,away,LB,0,0,54,77,8,31,201911030rai,2019
Jahlani Tavai,/players/T/TavaJa00.htm,away,LB,0,0,48,69,7,27,201911030rai,2019
Rashaan Melvin,/players/M/MelvRa00.htm,away,CB,0,0,41,59,0,0,201911030rai,2019
Trey Flowers,/players/F/FlowTr00.htm,away,DE,0,0,39,56,6,23,201911030rai,2019
Romeo Okwara,/players/O/OkwaRo01.htm,away,DE,0,0,39,56,6,23,201911030rai,2019
A'Shawn Robinson,/players/R/RobiAS00.htm,away,DT,0,0,33,47,0,0,201911030rai,2019
Da'Shawn Hand,/players/H/HandDa00.htm,away,DE,0,0,32,46,2,8,201911030rai,2019
Damon Harrison,/players/H/HarrDa03.htm,away,DT,0,0,28,40,0,0,201911030rai,2019
John Atkins,/players/A/AtkiJo01.htm,away,DT,0,0,24,34,0,0,201911030rai,2019
C.J. Moore,/players/M/MoorCJ01.htm,away,FS,0,0,17,24,16,62,201911030rai,2019
Kevin Strong,/players/S/StroKe00.htm,away,DT,0,0,15,21,4,15,201911030rai,2019
Miles Killebrew,/players/K/KillMi00.htm,away,FS,0,0,4,6,22,85,201911030rai,2019
Dee Virgin,/players/V/VirgDe00.htm,away,CB,0,0,0,0,22,85,201911030rai,2019
Steve Longa,/players/L/LongSt00.htm,away,LB,0,0,0,0,16,62,201911030rai,2019
Jalen Reeves-Maybin,/players/R/ReevJa00.htm,away,LB,0,0,0,0,16,62,201911030rai,2019
Mike Ford,/players/F/FordMi01.htm,away,CB,0,0,0,0,14,54,201911030rai,2019
Jamal Agnew,/players/A/AgneJa00.htm,away,CB,0,0,0,0,14,54,201911030rai,2019
Sam Martin,/players/M/MartSa01.htm,away,P,0,0,0,0,11,42,201911030rai,2019
Don Muhlbach,/players/M/MuhlDo20.htm,away,LS,0,0,0,0,6,23,201911030rai,2019
Matt Prater,/players/P/PratMa20.htm,away,K,0,0,0,0,4,15,201911030rai,2019
Germain Ifedi,/players/I/IfedGe00.htm,home,T,74,100,0,0,7,19,201911030sea,2019
Mike Iupati,/players/I/IupaMi20.htm,home,G,74,100,0,0,7,19,201911030sea,2019
D.J. Fluker,/players/F/FlukDJ00.htm,home,G,74,100,0,0,7,19,201911030sea,2019
Russell Wilson,/players/W/WilsRu00.htm,home,QB,74,100,0,0,0,0,201911030sea,2019
Joey Hunt,/players/H/HuntJo00.htm,home,C,74,100,0,0,0,0,201911030sea,2019
Duane Brown,/players/B/BrowDu20.htm,home,T,74,100,0,0,0,0,201911030sea,2019
D.K. Metcalf,/players/M/MetcDK00.htm,home,WR,70,95,0,0,0,0,201911030sea,2019
Tyler Lockett,/players/L/LockTy00.htm,home,WR,68,92,0,0,12,33,201911030sea,2019
Chris Carson,/players/C/CarsCh00.htm,home,RB,63,85,0,0,0,0,201911030sea,2019
Jacob Hollister,/players/H/HollJa03.htm,home,TE,59,80,0,0,21,58,201911030sea,2019
David Moore,/players/M/MoorDa03.htm,home,WR,40,54,0,0,11,31,201911030sea,2019
Luke Willson,/players/W/WillLu00.htm,home,TE,17,23,0,0,14,39,201911030sea,2019
George Fant,/players/F/FantGe00.htm,home,T,17,23,0,0,7,19,201911030sea,2019
Jaron Brown,/players/B/BrowJa03.htm,home,WR,17,23,0,0,3,8,201911030sea,2019
Rashaad Penny,/players/P/PennRa00.htm,home,RB,11,15,0,0,0,0,201911030sea,2019
Malik Turner,/players/T/TurnMa00.htm,home,WR,7,9,0,0,11,31,201911030sea,2019
Nick Bellore,/players/B/BellNi01.htm,home,FB,1,1,0,0,22,61,201911030sea,2019
Marquise Blair,/players/B/BlaiMa01.htm,home,FS,0,0,76,100,15,42,201911030sea,2019
Shaquill Griffin,/players/G/GrifSh00.htm,home,CB,0,0,76,100,8,22,201911030sea,2019
Tre Flowers,/players/F/FlowTr01.htm,home,CB,0,0,76,100,8,22,201911030sea,2019
Bobby Wagner,/players/W/WagnBo00.htm,home,LB,0,0,76,100,8,22,201911030sea,2019
Bradley McDougald,/players/M/McDoBr01.htm,home,SS,0,0,76,100,7,19,201911030sea,2019
K.J. Wright,/players/W/WrigK.00.htm,home,LB,0,0,72,95,8,22,201911030sea,2019
Jadeveon Clowney,/players/C/ClowJa00.htm,home,DE,0,0,63,83,1,3,201911030sea,2019
Jarran Reed,/players/R/ReedJa02.htm,home,DT,0,0,62,82,8,22,201911030sea,2019
Mychal Kendricks,/players/K/KendMy00.htm,home,LB,0,0,52,68,7,19,201911030sea,2019
Ezekiel Ansah,/players/A/AnsaEz00.htm,home,DE,0,0,40,53,1,3,201911030sea,2019
Al Woods,/players/W/WoodAl99.htm,home,DT,0,0,39,51,0,0,201911030sea,2019
Jamar Taylor,/players/T/TaylJa01.htm,home,CB,0,0,33,43,1,3,201911030sea,2019
Branden Jackson,/players/J/JackBr04.htm,home,DE,0,0,31,41,9,25,201911030sea,2019
Poona Ford,/players/F/FordPo00.htm,home,NT,0,0,31,41,7,19,201911030sea,2019
Rasheem Green,/players/G/GreeRa01.htm,home,DE,0,0,27,36,8,22,201911030sea,2019
L.J. Collier,/players/C/CollLJ00.htm,home,DE,0,0,5,7,0,0,201911030sea,2019
Neiko Thorpe,/players/T/ThorNe00.htm,home,CB,0,0,1,1,21,58,201911030sea,2019
Ben Burr-Kirven,/players/B/BurrBe00.htm,home,LB,0,0,0,0,21,58,201911030sea,2019
Cody Barton,/players/B/BartCo00.htm,home,LB,0,0,0,0,21,58,201911030sea,2019
Ugo Amadi,/players/A/AmadUg00.htm,home,FS,0,0,0,0,21,58,201911030sea,2019
Akeem King,/players/K/KingAk00.htm,home,CB,0,0,0,0,18,50,201911030sea,2019
Shaquem Griffin,/players/G/GrifSh01.htm,home,LB,0,0,0,0,15,42,201911030sea,2019
Jason Myers,/players/M/MyerJa00.htm,home,K,0,0,0,0,14,39,201911030sea,2019
Travis Homer,/players/H/HomeTr00.htm,home,RB,0,0,0,0,13,36,201911030sea,2019
Tyler Ott,/players/O/OttxTy00.htm,home,LS,0,0,0,0,10,28,201911030sea,2019
Michael Dickson,/players/D/DickMi00.htm,home,P,0,0,0,0,10,28,201911030sea,2019
Jordan Roos,/players/R/RoosJo00.htm,home,G,0,0,0,0,7,19,201911030sea,2019
Jamarco Jones,/players/J/JoneJa08.htm,home,T,0,0,0,0,7,19,201911030sea,2019
Donovan Smith,/players/S/SmitDo02.htm,away,T,76,100,0,0,7,19,201911030sea,2019
Ali Marpet,/players/M/MarpAl00.htm,away,G,76,100,0,0,7,19,201911030sea,2019
Jameis Winston,/players/W/WinsJa00.htm,away,QB,76,100,0,0,0,0,201911030sea,2019
Ryan Jensen,/players/J/JensRy00.htm,away,C,76,100,0,0,0,0,201911030sea,2019
Demar Dotson,/players/D/DotsDe00.htm,away,T,76,100,0,0,0,0,201911030sea,2019
Alex Cappa,/players/C/CappAl00.htm,away,G,76,100,0,0,0,0,201911030sea,2019
Chris Godwin,/players/G/GodwCh00.htm,away,WR,73,96,0,0,0,0,201911030sea,2019
Mike Evans,/players/E/EvanMi00.htm,away,WR,65,86,0,0,0,0,201911030sea,2019
Breshad Perriman,/players/P/PerrBr02.htm,away,WR,47,62,0,0,0,0,201911030sea,2019
Tanner Hudson,/players/H/HudsTa00.htm,away,TE,46,61,0,0,8,22,201911030sea,2019
Antony Auclair,/players/A/AuclAn00.htm,away,TE,43,57,0,0,18,50,201911030sea,2019
Ronald Jones II,/players/J/JoneRo01.htm,away,RB,42,55,0,0,0,0,201911030sea,2019
Dare Ogunbowale,/players/O/OgunDa00.htm,away,RB,21,28,0,0,22,61,201911030sea,2019
Scott Miller,/players/M/MillSc01.htm,away,WR,12,16,0,0,0,0,201911030sea,2019
Cameron Brate,/players/B/BratCa00.htm,away,TE,11,14,0,0,4,11,201911030sea,2019
Josh Wells,/players/W/WellJo02.htm,away,T,9,12,0,0,7,19,201911030sea,2019
Peyton Barber,/players/B/BarbPe01.htm,away,RB,9,12,0,0,0,0,201911030sea,2019
T.J. Logan,/players/L/LogaT.00.htm,away,RB,2,3,0,0,22,61,201911030sea,2019
Sean Murphy-Bunting,/players/B/BuntSe00.htm,away,CB,0,0,74,100,11,31,201911030sea,2019
Lavonte David,/players/D/DaviLa00.htm,away,LB,0,0,74,100,3,8,201911030sea,2019
Devin White,/players/W/WhitDe02.htm,away,LB,0,0,73,99,12,33,201911030sea,2019
